"from","to","dataset","variable","flag","flagging_date","flagged_by","comments"
"2011-08-25 00:00:00","2011-08-26 00:00:00","BaMet2009","prec",3,"2011-08-25 00:00:00","KP",NA
"2011-08-28 00:00:00","2011-08-29 00:00:00","BaMet2009","Dsn",3,"2011-08-28 00:00:00","KP",NA
