"from","to","dataset","variable","flag","flagging_date","flagged_by","comments"
"2016-07-29 06:30:00","2016-07-29 07:30:00","SaHole2006","Ts_975",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 06:30:00","2016-07-29 07:30:00","SaHole2006","Ts_1075",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 06:30:00","2016-07-29 07:30:00","SaHole2006","Ts_1175",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 06:30:00","2016-07-29 07:30:00","SaHole2006","Ts_1275",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 06:30:00","2016-07-29 07:30:00","SaHole2006","Ts_1375",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 06:30:00","2016-07-29 07:30:00","SaHole2006","Ts_1475",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 06:30:00","2016-07-29 07:30:00","SaHole2006","Ts_1575",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 06:30:00","2016-07-29 07:30:00","SaHole2006","Ts_1675",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 06:30:00","2016-07-29 07:30:00","SaHole2006","Ts_1775",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 06:30:00","2016-07-29 07:30:00","SaHole2006","Ts_1875",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 06:30:00","2016-07-29 07:30:00","SaHole2006","Ts_2075",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 06:30:00","2016-07-29 07:30:00","SaHole2006","Ts_2275",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 06:30:00","2016-07-29 07:30:00","SaHole2006","Ts_2475",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 06:30:00","2016-07-29 07:30:00","SaHole2006","Ts_2675",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 12:30:00","2016-07-08 13:30:00","SaHole2006","Tair_0",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 12:30:00","2016-07-29 13:30:00","SaHole2006","Ts_75",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 12:30:00","2016-07-29 13:30:00","SaHole2006","Ts_175",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 12:30:00","2016-07-29 13:30:00","SaHole2006","Ts_275",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 12:30:00","2016-07-29 13:30:00","SaHole2006","Ts_375",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 12:30:00","2016-07-29 13:30:00","SaHole2006","Ts_475",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 12:30:00","2016-07-29 13:30:00","SaHole2006","Ts_575",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 12:30:00","2016-07-29 13:30:00","SaHole2006","Ts_675",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 12:30:00","2016-07-29 13:30:00","SaHole2006","Ts_775",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 12:30:00","2016-07-29 13:30:00","SaHole2006","Ts_875",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 12:30:00","2016-07-29 13:30:00","SaHole2006","Ts_975",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 12:30:00","2016-07-29 13:30:00","SaHole2006","Ts_1075",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 12:30:00","2016-07-29 13:30:00","SaHole2006","Ts_1175",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 12:30:00","2016-07-29 13:30:00","SaHole2006","Ts_1275",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 12:30:00","2016-07-29 13:30:00","SaHole2006","Ts_1375",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 12:30:00","2016-07-29 13:30:00","SaHole2006","Ts_1475",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 12:30:00","2016-07-29 13:30:00","SaHole2006","Ts_1575",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 12:30:00","2016-07-29 13:30:00","SaHole2006","Ts_1675",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 12:30:00","2016-07-29 13:30:00","SaHole2006","Ts_1775",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 12:30:00","2016-07-29 13:30:00","SaHole2006","Ts_1875",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 12:30:00","2016-07-29 13:30:00","SaHole2006","Ts_2075",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 12:30:00","2016-07-29 13:30:00","SaHole2006","Ts_2275",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 12:30:00","2016-07-29 13:30:00","SaHole2006","Ts_2475",3,"2007-01-24 14:00:00","NB",""
"2016-07-29 12:30:00","2016-07-29 13:30:00","SaHole2006","Ts_2675",3,"2007-01-24 14:00:00","NB",""
"2016-04-12 10:00:00","2016-04-12 13:30:00","SaMet2002","SwIn",3,"2018-11-06 10:00:00","PS","cleaning CNR4"
"2016-04-12 10:00:00","2016-04-12 13:30:00","SaMet2002","SwOut",3,"2018-11-06 10:00:00","PS","cleaning CNR4"
"2016-04-12 10:00:00","2016-04-12 13:30:00","SaMet2002","LwIn",3,"2018-11-06 10:00:00","PS","cleaning CNR4"
"2016-04-12 10:00:00","2016-04-12 13:30:00","SaMet2002","LwOut",3,"2018-11-06 10:00:00","PS","cleaning CNR4"
"2016-04-12 10:00:00","2016-04-12 13:30:00","SaMet2002","SwNet",3,"2018-11-06 10:00:00","PS","cleaning CNR4"
"2016-04-12 10:00:00","2016-04-12 13:30:00","SaMet2002","LwNet",3,"2018-11-06 10:00:00","PS","cleaning CNR4"
"2016-04-12 10:00:00","2016-04-12 13:30:00","SaMet2002","Albedo",3,"2018-11-06 10:00:00","PS","cleaning CNR4"
"2016-04-12 10:00:00","2016-04-12 13:30:00","SaMet2002","NetRad",3,"2018-11-06 10:00:00","PS","cleaning CNR4"
"2016-07-16 08:00:00","2016-07-16 11:00:00","SaMet2002","SwIn",3,"2018-11-06 10:00:00","PS","sensor change CNR4"
"2016-07-16 08:00:00","2016-07-16 11:00:00","SaMet2002","SwOut",3,"2018-11-06 10:00:00","PS","sensor change CNR4"
"2016-07-16 08:00:00","2016-07-16 11:00:00","SaMet2002","LwIn",3,"2018-11-06 10:00:00","PS","sensor change CNR4"
"2016-07-16 08:00:00","2016-07-16 11:00:00","SaMet2002","LwOut",3,"2018-11-06 10:00:00","PS","sensor change CNR4"
"2016-07-16 08:00:00","2016-07-16 11:00:00","SaMet2002","SwNet",3,"2018-11-06 10:00:00","PS","sensor change CNR4"
"2016-07-16 08:00:00","2016-07-16 11:00:00","SaMet2002","LwNet",3,"2018-11-06 10:00:00","PS","sensor change CNR4"
"2016-07-16 08:00:00","2016-07-16 11:00:00","SaMet2002","Albedo",3,"2018-11-06 10:00:00","PS","sensor change CNR4"
"2016-07-16 08:00:00","2016-07-16 11:00:00","SaMet2002","NetRad",3,"2018-11-06 10:00:00","PS","sensor change CNR4"
