"from","to","dataset","variable","filtername","min","max","flag","flagging_date","flagged_by"
"2018-12-26 17:30:00","2019-01-06 01:00:00","SdHole2009","Ts_1300","minmaxmanual",-9.4018743775307,-9.2917722261789,6,"2019-11-18 13:13:49","SL"
"2018-12-26 18:00:00","2019-01-05 02:30:00","SdHole2009","Ts_1500","minmaxmanual",-9.4904116047975,-9.4488916810379,6,"2019-11-18 13:14:10","SL"
"2018-12-25 18:30:00","2019-01-04 17:30:00","SdHole2009","Ts_2000","minmaxmanual",-9.7449666042423,-9.702569683186,6,"2019-11-18 13:14:30","SL"
"2018-12-28 08:30:00","2018-12-31 05:30:00","SdHole2009","Ts_3000","minmaxmanual",-9.9627771343996,-9.8604173537219,6,"2019-11-18 13:14:44","SL"
"2018-12-07 14:00:00","2019-01-03 21:00:00","SdHole2009","Ts_4000","minmaxmanual",-10.272121922657,-10.234510494455,6,"2019-11-18 13:15:12","SL"
"2018-12-06 17:00:00","2019-01-03 15:30:00","SdHole2009","Ts_4000","minmaxmanual",-10.16647805815,-10.126322327453,6,"2019-11-18 13:15:39","SL"
"2018-12-07 11:00:00","2019-01-09 03:30:00","SdHole2009","Ts_6000","minmaxmanual",-10.251145240976,-10.151266498374,6,"2019-11-18 13:23:45","SL"
"2018-12-07 16:00:00","2018-12-21 10:00:00","SdHole2009","Ts_6000","minmaxmanual",-10.399745321431,-10.385940942373,6,"2019-11-18 13:23:51","SL"
"2018-12-09 08:00:00","2019-01-12 16:00:00","SdHole2009","Ts_5000","minmaxmanual",-10.469053182182,-10.328103480953,6,"2019-11-19 16:39:57","SL"
"2018-11-25 08:30:00","2018-12-24 10:30:00","SdHole2009","Ts_9000","minmaxmanual",-10.082773114239,-10.023274351548,6,"2019-11-19 16:41:19","SL"
"2018-12-08 22:00:00","2019-01-10 07:30:00","SdHole2009","Ts_9000","minmaxmanual",-10.256445178311,-10.159960698271,6,"2019-11-19 16:41:23","SL"
"2018-12-18 01:30:00","2019-01-08 03:30:00","SdHole2009","Ts_10000","minmaxmanual",-10.04769943795,-9.9980937952719,6,"2019-11-19 16:41:43","SL"
"2018-12-04 18:00:00","2019-01-01 08:00:00","SdHole2009","Ts_10000","minmaxmanual",-10.261786948455,-10.180851426191,6,"2019-11-19 16:41:52","SL"
"2018-12-28 15:00:00","2018-12-30 13:00:00","SdHole2009","Ts_900","minmaxmanual",-8.5643152140818,-8.3930700953839,6,"2019-11-20 10:41:04","SL"
"2018-12-29 00:00:00","2018-12-30 14:00:00","SdHole2009","Ts_1100","minmaxmanual",-8.9187542958645,-8.8658669679628,6,"2019-11-20 10:41:23","SL"
"2018-12-29 05:00:00","2018-12-30 21:30:00","SdHole2009","Ts_1300","minmaxmanual",-9.1414393507899,-9.0725900700127,6,"2019-11-20 10:41:37","SL"
"2018-06-10 01:00:00","2018-06-11 21:30:00","SdHole2009","Ts_80","minmaxmanual",-3.9989453878755,-2.6266472734357,6,"2020-05-14 16:44:47","NB"
"2018-06-18 05:30:00","2018-06-20 23:00:00","SdHole2009","Ts_80","minmaxmanual",-2.4683051833081,-0.8321035853222,6,"2020-05-14 16:44:56","NB"
"2018-07-29 02:30:00","2018-08-02 16:00:00","SdHole2009","Ts_120","minmaxmanual",-1.9471697834118,-1.171083583873,6,"2020-05-14 16:45:19","NB"
"2018-12-28 11:00:00","2018-12-31 16:00:00","SdHole2009","Ts_500","minmaxmanual",-5.9794248544392,-5.8443931775137,6,"2020-05-14 16:47:11","NB"
"2018-12-28 12:00:00","2018-12-31 08:00:00","SdHole2009","Ts_700","minmaxmanual",-7.2714782867356,-7.1875428352147,6,"2020-05-14 16:47:22","NB"
"2018-12-12 06:00:00","2018-12-15 15:30:00","SdHole2009","Ts_1500","minmaxmanual",-9.5254766988749,-9.5056956948475,6,"2020-05-14 16:48:05","NB"
