"from","to","dataset","variable","flag","flagging_date","flagged_by","comments"
"2015-09-01 16:00:00","2015-09-01 17:00:00","BaMet2009","prec",3,"2015-09-01 18:00:00","JB",NA
"2015-09-03 09:30:00","2015-09-04 13:30:00","BaMet2009","NetRad",3,"2014-04-14 12:00:00","JB",NA
"2015-09-03 11:30:00","2015-09-03 12:00:00","BaMet2009","prec",3,"2014-04-14 12:00:00","JB",NA
"2015-09-03 10:00:00","2015-09-03 19:00:00","BaMet2009","LwIn",3,"2015-09-03 19:00:00","NB",NA
"2015-09-03 10:00:00","2015-09-03 19:00:00","BaMet2009","LwOut",3,"2015-09-03 19:00:00","NB",NA
"2015-09-03 10:00:00","2015-09-03 19:00:00","BaMet2009","SwIn",3,"2015-09-03 19:00:00","NB",NA
"2015-09-03 10:00:00","2015-09-03 19:00:00","BaMet2009","SwOut",3,"2015-09-03 19:00:00","NB",NA
