"from","to","dataset","variable","filtername","min","max","flag","flagging_date","flagged_by"
"2009-06-29 14:30:00","2009-07-05 02:00:00","SaHole2006","Ts_2475","minmaxmanual",-8.8442998592669,-8.8402128534661,6,"2017-11-13 16:05:41","CG"
"2009-12-23 11:00:00","2009-12-29 04:00:00","SaHole2006","Ts_2475","minmaxmanual",-8.8108599336994,-8.8009343481831,6,"2017-11-13 16:05:10","CG"
"2009-07-11 01:00:00","2009-07-13 06:30:00","SaHole2006","Ts_2475","minmaxmanual",-8.830711104732,-8.8283756728458,6,"2017-11-13 16:05:06","CG"
"2009-07-12 06:30:00","2009-07-12 07:30:00","SaHole2006","Ts_2275","minmaxmanual",-8.8183495591197,-8.8113431960824,6,"2017-11-13 16:04:35","CG"
"2009-12-19 20:30:00","2009-12-29 11:00:00","SaHole2006","Ts_2075","minmaxmanual",-8.7914041101366,-8.7751208865277,6,"2017-11-13 16:03:31","CG"
"2009-12-25 19:00:00","2009-12-26 02:30:00","SaHole2006","Ts_1875","minmaxmanual",-8.7810039131885,-8.7786877216648,6,"2017-11-13 16:03:11","CG"
"2009-12-25 11:30:00","2009-12-27 05:00:00","SaHole2006","Ts_1775","minmaxmanual",-8.8095846539381,-8.7846395201924,6,"2017-11-13 16:02:08","CG"
"2009-12-07 20:30:00","2009-12-10 03:00:00","SaHole2006","Ts_1575","minmaxmanual",-8.7925594343177,-8.7884672796611,6,"2017-11-13 16:00:33","CG"
"2009-12-25 13:30:00","2009-12-26 10:00:00","SaHole2006","Ts_1575","minmaxmanual",-8.7804280441764,-8.7725360316244,6,"2017-11-13 16:00:11","CG"
"2009-12-07 15:00:00","2009-12-08 04:00:00","SaHole2006","Ts_1475","minmaxmanual",-8.7979146738032,-8.7937921435179,6,"2017-11-13 15:59:27","CG"
"2009-12-09 02:30:00","2009-12-10 08:30:00","SaHole2006","Ts_1475","minmaxmanual",-8.7970312744564,-8.7914364119262,6,"2017-11-13 15:59:23","CG"
"2009-12-25 15:00:00","2009-12-26 07:30:00","SaHole2006","Ts_1475","minmaxmanual",-8.7606657664402,-8.7315135879938,6,"2017-11-13 15:59:01","CG"
"2009-12-09 07:00:00","2009-12-10 03:30:00","SaHole2006","Ts_1375","minmaxmanual",-8.7877024557262,-8.7847243685934,6,"2017-11-13 15:58:36","CG"
"2009-12-07 22:30:00","2009-12-08 01:30:00","SaHole2006","Ts_1375","minmaxmanual",-8.7924673951389,-8.7900849254326,6,"2017-11-13 15:58:32","CG"
"2009-12-25 11:30:00","2009-12-26 12:30:00","SaHole2006","Ts_1375","minmaxmanual",-8.7013820592046,-8.6555195173582,6,"2017-11-13 15:58:08","CG"
"2009-12-09 04:30:00","2009-12-10 04:00:00","SaHole2006","Ts_1275","minmaxmanual",-8.7512374136184,-8.7451887527268,6,"2017-11-13 15:57:38","CG"
"2009-12-07 22:00:00","2009-12-08 01:30:00","SaHole2006","Ts_1275","minmaxmanual",-8.760915271045,-8.7560763423317,6,"2017-11-13 15:57:34","CG"
