"from","to","dataset","variable","filtername","min","max","flag","flagging_date","flagged_by"
"2000-05-18 20:00:00","2000-05-20 23:30:00","SaMet1998","NetRad","minmaxmanual",-7568.5189284703,-6131.6039399296,6,"2018-05-23 10:48:58","PS (sensor failure)"
"2000-05-19 17:00:00","2000-05-20 06:30:00","SaMet1998","NetRad","minmaxmanual",655.46998921178,7230.0908268397,6,"2018-05-23 10:49:31","PS (sensor failure)"
"2000-05-19 12:00:00","2000-06-14 16:00:00","SaMet1998","Tair_50","minmaxmanual",-20.008233190616,77.771997159367,6,"2018-06-11 15:30:46","SL"
"2000-05-11 06:30:00","2000-07-03 14:00:00","SaMet1998","Tair_200","minmaxmanual",-24.845903081735,16.264974749886,6,"2018-06-11 15:31:42","SL"
"2000-05-11 06:30:00","2000-07-03 14:00:00","SaMet1998","RH_50","minmaxmanual",0,200,6,"2018-06-11 15:31:42","SL"
"2000-05-11 06:30:00","2000-07-03 14:00:00","SaMet1998","RH_200","minmaxmanual",0,200,6,"2018-06-11 15:31:42","SL"
"2000-03-06 21:00:00","2000-03-08 16:30:00","SaSoil1998","Ts_cen_7","minmaxmanual",-38.360479068351,-34.108362397201,6,"2019-08-07 10:37:59","SL"
"2000-03-15 02:00:00","2000-03-15 15:00:00","SaSoil1998","Ts_cen_7","minmaxmanual",-27.397190301772,-25.809050340258,6,"2019-08-07 10:38:04","SL"
"2000-05-06 02:00:00","2000-05-07 08:30:00","SaSoil1998","Ts_cen_42","minmaxmanual",-19.921500185149,-17.256385091822,6,"2019-08-07 10:38:52","SL"
"2000-05-01 20:00:00","2000-05-03 13:00:00","SaSoil1998","Ts_cen_42","minmaxmanual",-15.218355902808,-13.337098189871,6,"2019-08-07 10:38:55","SL"
"2000-04-24 20:30:00","2000-04-25 21:00:00","SaSoil1998","Ts_cen_42","minmaxmanual",-15.8062489381,-14.708848605554,6,"2019-08-07 10:38:57","SL"
"2000-03-30 01:30:00","2000-03-31 11:00:00","SaSoil1998","Ts_cen_42","minmaxmanual",-27.123972960871,-25.752222545189,6,"2019-08-07 10:39:03","SL"
"2000-03-17 15:00:00","2000-03-19 10:30:00","SaSoil1998","Ts_cen_42","minmaxmanual",-29.749895185179,-27.045587222832,6,"2019-08-07 10:39:05","SL"
"2000-02-13 02:30:00","2000-02-19 21:30:00","SaSoil1998","Ts_cen_42","minmaxmanual",-22.265432390838,-18.581302703005,6,"2019-08-07 10:39:14","SL"
"2000-03-06 04:30:00","2000-03-07 12:00:00","SaSoil1998","Ts_cen_42","minmaxmanual",-26.498262244946,-23.402025592404,6,"2019-08-07 10:39:18","SL"
"2000-02-09 07:00:00","2000-02-10 02:00:00","SaSoil1998","Ts_cen_42","minmaxmanual",-23.559102665901,-22.06977364316,6,"2019-08-07 10:39:23","SL"
"2000-02-20 15:00:00","2000-02-25 18:30:00","SaSoil1998","Ts_cen_32","minmaxmanual",-29.455459366383,-25.83871664952,6,"2019-08-07 10:39:36","SL"
"2000-03-02 05:30:00","2000-03-09 23:00:00","SaSoil1998","Ts_cen_32","minmaxmanual",-33.022657662467,-30.842703148194,6,"2019-08-07 10:39:40","SL"
"2000-03-04 10:00:00","2000-03-06 04:30:00","SaSoil1998","Ts_cen_32","minmaxmanual",-27.374593693667,-25.293728020951,6,"2019-08-07 10:39:43","SL"
"2000-03-17 08:30:00","2000-03-18 03:30:00","SaSoil1998","Ts_cen_32","minmaxmanual",-28.060875670383,-26.921353992467,6,"2019-08-07 10:39:50","SL"
"2000-03-20 21:00:00","2000-03-26 23:30:00","SaSoil1998","Ts_cen_32","minmaxmanual",-24.146866428846,-20.232857187309,6,"2019-08-07 10:39:53","SL"
"2000-04-02 04:00:00","2000-04-05 04:30:00","SaSoil1998","Ts_cen_32","minmaxmanual",-20.67875697432,-19.836501821078,6,"2019-08-07 10:39:57","SL"
"2000-04-08 11:00:00","2000-04-09 11:00:00","SaSoil1998","Ts_cen_32","minmaxmanual",-24.840488319751,-22.908255909372,6,"2019-08-07 10:40:00","SL"
"2000-04-14 10:30:00","2000-04-15 00:30:00","SaSoil1998","Ts_cen_32","minmaxmanual",-18.79606898472,-17.953813831477,6,"2019-08-07 10:40:07","SL"
"2000-04-17 13:00:00","2000-04-18 02:30:00","SaSoil1998","Ts_cen_32","minmaxmanual",-18.498802460046,-16.517025628888,6,"2019-08-07 10:40:09","SL"
"2000-04-16 06:30:00","2000-04-17 04:00:00","SaSoil1998","Ts_cen_32","minmaxmanual",-22.214634018467,-20.629212553541,6,"2019-08-07 10:40:12","SL"
"2000-05-02 23:00:00","2000-05-06 23:30:00","SaSoil1998","Ts_cen_32","minmaxmanual",-14.188437852277,-11.909394496446,6,"2019-08-07 10:40:16","SL"
"2000-03-05 19:00:00","2000-03-13 02:30:00","SaSoil1998","Ts_rim_9","minmaxmanual",-37.721028889772,-33.824125089648,6,"2019-08-07 10:44:49","SL"
"2000-04-06 22:30:00","2000-04-09 17:00:00","SaSoil1998","Ts_rim_9","minmaxmanual",-18.088689601193,-16.560492032516,6,"2019-08-07 10:45:06","SL"
"2000-04-15 09:00:00","2000-04-17 20:30:00","SaSoil1998","Ts_rim_9","minmaxmanual",-15.796393248178,-14.115375922635,6,"2019-08-07 10:45:09","SL"
"2000-04-26 11:00:00","2000-04-28 11:30:00","SaSoil1998","Ts_rim_9","minmaxmanual",-10.753341271548,-9.2251437028716,6,"2019-08-07 10:45:13","SL"
"2000-04-27 18:30:00","2000-04-28 15:00:00","SaSoil1998","Ts_rim_9","minmaxmanual",-14.879474706973,-13.656916652032,6,"2019-08-07 10:45:17","SL"
"2000-03-26 02:00:00","2000-03-29 23:30:00","SaSoil1998","Ts_rim_15","minmaxmanual",-23.313493795952,-20.586175527632,6,"2019-08-07 11:06:42","SL"
"2000-02-29 01:30:00","2000-03-01 09:00:00","SaSoil1998","Ts_rim_15","minmaxmanual",-28.178439896199,-26.556791196117,6,"2019-08-07 11:06:46","SL"
"2000-02-18 18:00:00","2000-02-20 16:30:00","SaSoil1998","Ts_rim_15","minmaxmanual",-24.492874668739,-21.102154659477,6,"2019-08-07 11:06:51","SL"
"2000-02-12 09:00:00","2000-02-15 02:30:00","SaSoil1998","Ts_rim_15","minmaxmanual",-30.537201641773,-27.441326850707,6,"2019-08-07 11:06:54","SL"
"2000-02-26 03:00:00","2000-02-28 00:00:00","SaSoil1998","Ts_rim_15","minmaxmanual",-34.812457305626,-30.168645119027,6,"2019-08-07 11:06:56","SL"
"2000-03-08 10:30:00","2000-03-11 16:30:00","SaSoil1998","Ts_rim_15","minmaxmanual",-39.382558187676,-34.738746001077,6,"2019-08-07 11:06:59","SL"
"2000-03-07 02:30:00","2000-03-08 20:00:00","SaSoil1998","Ts_rim_28","minmaxmanual",-28.739143399115,-23.810752123518,6,"2019-08-07 11:07:19","SL"
"2000-03-01 16:30:00","2000-03-03 08:00:00","SaSoil1998","Ts_rim_28","minmaxmanual",-35.272127183046,-32.464090293462,6,"2019-08-07 11:07:21","SL"
"2000-03-17 20:00:00","2000-03-18 21:00:00","SaSoil1998","Ts_rim_28","minmaxmanual",-29.770667154473,-28.166074646139,6,"2019-08-07 11:07:24","SL"
"2000-03-26 07:00:00","2000-03-31 00:30:00","SaSoil1998","Ts_rim_28","minmaxmanual",-29.942587780365,-26.790709638995,6,"2019-08-07 11:07:26","SL"
"2000-05-03 13:00:00","2000-05-10 12:00:00","SaSoil1998","Ts_rim_28","minmaxmanual",-20.885238376376,-16.816450230244,6,"2019-08-07 11:07:33","SL"
"2000-04-20 14:30:00","2000-04-22 04:30:00","SaSoil1998","Ts_rim_28","minmaxmanual",-16.759143354946,-14.753402719529,6,"2019-08-07 11:07:36","SL"
"2000-03-07 00:30:00","2000-03-13 16:00:00","SaSoil1998","Ts_rim_37","minmaxmanual",-25.653059161789,-23.437044785154,6,"2019-08-07 11:07:48","SL"
"2000-04-13 05:30:00","2000-04-18 19:30:00","SaSoil1998","Ts_rim_37","minmaxmanual",-23.58477907693,-21.614988519921,6,"2019-08-07 11:07:52","SL"
"2000-04-12 00:30:00","2000-04-13 11:00:00","SaSoil1998","Ts_rim_37","minmaxmanual",-19.497463671136,-17.823141697679,6,"2019-08-07 11:07:55","SL"
"2000-04-21 03:30:00","2000-04-23 02:00:00","SaSoil1998","Ts_rim_37","minmaxmanual",-16.247309252072,-15.163924445717,6,"2019-08-07 11:07:59","SL"
"2000-04-29 18:00:00","2000-05-01 05:00:00","SaSoil1998","Ts_rim_37","minmaxmanual",-13.982050111511,-13.046399596932,6,"2019-08-07 11:08:02","SL"
"2000-05-02 01:30:00","2000-05-09 09:30:00","SaSoil1998","Ts_rim_37","minmaxmanual",-19.300484615436,-17.182959766651,6,"2019-08-07 11:08:10","SL"
"2000-03-05 17:30:00","2000-03-08 03:30:00","SaSoil1998","Ts_rim_47","minmaxmanual",-34.5546740768,-31.18319776933,6,"2019-08-07 11:08:26","SL"
"2000-03-17 18:30:00","2000-03-20 04:00:00","SaSoil1998","Ts_rim_47","minmaxmanual",-29.3969851561,-27.1084002454,6,"2019-08-07 11:08:30","SL"
"2000-03-20 17:00:00","2000-03-30 08:30:00","SaSoil1998","Ts_rim_47","minmaxmanual",-22.977783577308,-20.07518808081,6,"2019-08-07 11:08:39","SL"
"2000-03-11 05:30:00","2000-03-12 02:30:00","SaSoil1998","Ts_rim_47","minmaxmanual",-27.387495966218,-26.103655650459,6,"2019-08-07 11:08:42","SL"
"2000-03-31 18:30:00","2000-04-01 18:00:00","SaSoil1998","Ts_rim_47","minmaxmanual",-21.303209252405,-19.628634927503,6,"2019-08-07 11:08:45","SL"
"2000-03-04 13:00:00","2000-03-06 21:30:00","SaSoil1998","Ts_rim_58","minmaxmanual",-25.055032413904,-22.14971523964,6,"2019-08-07 11:11:25","SL"
