"from","to","dataset","variable","filtername","min","max","flag","flagging_date","flagged_by"
"1998-11-19 00:00:00","1998-12-03 23:00:00","BaMet1998","G_left_24","syserror",-3.0106513947369,6.8076996578944,6,"2017-08-21 08:14:44","IJ"
"1998-11-19 00:00:00","1998-12-03 23:00:00","BaMet1998","G_cen_18","syserror",-15.009491361234,9.8867551496774,6,"2017-08-21 08:14:21","IJ"
"1998-12-31 16:30:00","1999-01-01 00:00:00","BaMet1998","wind_sddeg_200","minmaxmanual",-3.0106513947369,6.8076996578944,6,"2017-08-21 08:14:44","IJ"
"1998-12-31 17:30:00","1999-01-01 02:00:00","BaMet1998","wind_deg_200","minmaxmanual",-15.009491361234,9.8867551496774,6,"2017-08-21 08:14:21","IJ"
"1998-11-09 21:00:00","1998-11-11 01:30:00","BaSoil1998","E2_90_32","minmaxmanual",8.6247547931707,9.016280912378,6,"2017-08-17 16:56:32","IJ"
"1998-09-27 12:30:00","1998-09-28 13:00:00","BaSoil1998","E2_90_32","minmaxmanual",11.303617714063,11.48907745474,6,"2017-08-17 16:56:25","IJ"
"1998-10-08 15:00:00","1998-10-09 14:00:00","BaSoil1998","E2_85_39","minmaxmanual",11.083806291809,11.185870396919,6,"2017-08-17 16:56:00","IJ"
"1998-12-21 11:00:00","1998-12-22 02:00:00","BaSoil1998","E2_85_39","minmaxmanual",7.3359259487271,7.8083369495179,6,"2017-08-17 16:55:49","IJ"
"1998-10-13 16:00:00","1998-11-08 02:00:00","BaSoil1998","E2_114_6","minmaxmanual",6.3819460755692,8.598158473107,6,"2017-08-17 16:54:20","IJ"
"1998-10-14 06:00:00","1998-12-21 20:30:00","BaSoil1998","E2_114_6","minmaxmanual",2.4126104381879,4.298044865944,6,"2017-08-17 16:54:16","IJ"
"1998-10-03 18:00:00","1998-10-05 05:00:00","BaSoil1998","E2_115_22","minmaxmanual",7.2398384768009,7.8409133322053,6,"2017-08-17 16:53:48","IJ"
"1998-09-18 03:00:00","1998-09-18 19:00:00","BaSoil1998","E2_140_23","minmaxmanual",10.530882544599,10.78721261873,6,"2017-08-17 16:51:17","IJ"
"1998-10-30 21:00:00","1998-10-31 03:00:00","BaSoil1998","E2_140_98","minmaxmanual",9.9113205193583,10.178303928727,6,"2017-08-17 16:44:59","IJ"
"1998-10-20 10:00:00","1998-10-20 18:00:00","BaSoil1998","E2_140_98","minmaxmanual",11.703923410832,11.951836576674,6,"2017-08-17 16:44:56","IJ"
"1998-11-10 03:00:00","1998-11-13 20:00:00","BaSoil1998","E2_140_98","minmaxmanual",8.7098951772002,9.3201429700424,6,"2017-08-17 16:44:44","IJ"
"1998-11-06 03:30:00","1998-11-09 16:30:00","BaSoil1998","E2_140_98","minmaxmanual",9.1294405347793,9.7396883276214,6,"2017-08-17 16:44:37","IJ"
"1998-11-01 03:30:00","1998-11-03 00:00:00","BaSoil1998","E2_140_98","minmaxmanual",9.7778288146741,10.216444415779,6,"2017-08-17 16:44:30","IJ"
"1998-10-25 03:30:00","1998-10-25 14:00:00","BaSoil1998","E2_140_98","minmaxmanual",10.788551721569,11.150886348569,6,"2017-08-17 16:44:25","IJ"
"1998-10-22 23:00:00","1998-10-24 05:30:00","BaSoil1998","E2_140_98","minmaxmanual",10.998324400359,11.494150732043,6,"2017-08-17 16:44:22","IJ"
"1998-12-13 21:30:00","1998-12-30 04:00:00","BaSoil1998","E2_174_8","minmaxmanual",3.2183695146596,5.0842864488111,6,"2017-08-17 16:43:24","IJ"
"1998-10-18 22:30:00","1998-10-19 06:30:00","BaSoil1998","cond_200_114","minmaxmanual",0.016035855314077,0.017093173091343,6,"2017-08-16 11:26:30","IJ"
"1998-10-18 21:00:00","1998-10-19 09:30:00","BaSoil1998","cond_135_127_v","minmaxmanual",0.013112442844878,0.014460319393659,6,"2017-08-16 11:23:39","IJ"
"1998-10-18 23:00:00","1998-10-19 11:00:00","BaSoil1998","cond_95_113","minmaxmanual",0.013556477426005,0.01466682038612,6,"2017-08-16 11:18:33","IJ"
