"from","to","dataset","variable","filtername","min","max","flag","flagging_date","flagged_by"
"2004-01-01 00:00:00","2004-12-31 23:00:00","BaMet1998","Ts_203_2","syserror",-40,40,2,"2017-08-23 15:00:00","SL"
"2004-01-01 00:00:00","2004-12-31 23:00:00","BaMet1998","Ts_203_5","syserror",-40,40,2,"2017-08-23 15:00:00","SL"
"2004-01-01 00:00:00","2004-12-31 23:00:00","BaMet1998","Ts_203_23","syserror",-40,40,2,"2017-08-23 15:00:00","SL"
"2004-12-20 16:30:00","2004-12-20 21:30:00","BaMet1998","Tair_35","minmaxmanual",-15.508013037472,-13.170807219757,6,"2017-08-21 15:26:29","IJ"
"2004-11-23 02:30:00","2004-11-23 09:00:00","BaMet1998","Ts_252_2","minmaxmanual",-3.1370002397077,-2.8253462794639,6,"2017-08-21 15:25:11","IJ"
"2004-10-19 02:30:00","2004-10-19 07:30:00","BaMet1998","Ts_252_2","minmaxmanual",-2.0150459828301,-1.7345574186107,6,"2017-08-21 15:25:07","IJ"
"2004-11-11 18:30:00","2004-11-12 16:30:00","BaMet1998","Ts_252_2","minmaxmanual",-2.3578653390982,-2.1241248689154,6,"2017-08-21 15:25:04","IJ"
"2004-06-03 20:00:00","2004-06-04 03:00:00","BaMet1998","Ts_252_2","minmaxmanual",-0.056382856897327,0.23230712732858,6,"2017-08-21 15:24:39","IJ"
"2004-05-12 14:00:00","2004-05-13 01:00:00","BaMet1998","Ts_252_2","minmaxmanual",-2.768076067316,-2.4613429590759,6,"2017-08-21 15:24:28","IJ"
"2004-04-09 03:30:00","2004-04-09 11:30:00","BaMet1998","Ts_252_2","minmaxmanual",-5.9233749731928,-5.6346849889668,6,"2017-08-21 15:24:18","IJ"
"2004-04-02 12:30:00","2004-04-02 16:30:00","BaMet1998","Ts_252_2","minmaxmanual",-6.8255311738987,-6.6270568097434,6,"2017-08-21 15:24:14","IJ"
"2004-03-09 21:30:00","2004-03-10 10:00:00","BaMet1998","Ts_252_2","minmaxmanual",-7.781816746647,-7.5652992584776,6,"2017-08-21 15:24:09","IJ"
"2004-02-21 10:00:00","2004-02-21 17:00:00","BaMet1998","Ts_252_2","minmaxmanual",-7.9371577166947,-7.6484677324687,6,"2017-08-21 15:24:01","IJ"
"2004-02-18 18:00:00","2004-02-19 05:00:00","BaMet1998","Ts_252_2","minmaxmanual",-8.5506239331747,-8.3701926930335,6,"2017-08-21 15:23:56","IJ"
"2004-01-11 11:30:00","2004-01-11 20:00:00","BaMet1998","Ts_252_2","minmaxmanual",-7.4680364923275,-7.1793465081016,6,"2017-08-21 15:23:49","IJ"
"2004-12-10 15:30:00","2004-12-10 21:00:00","BaMet1998","Ts_252_12","minmaxmanual",-5.8701464668583,-5.5929259612884,6,"2017-08-21 15:23:37","IJ"
"2004-12-06 23:00:00","2004-12-07 05:30:00","BaMet1998","Ts_252_12","minmaxmanual",-5.3751098497691,-5.0978893441991,6,"2017-08-21 15:23:28","IJ"
"2004-12-07 08:00:00","2004-12-07 19:00:00","BaMet1998","Ts_252_12","minmaxmanual",-4.6226541917934,-4.226624898122,6,"2017-08-21 15:23:20","IJ"
"2004-11-18 14:30:00","2004-11-18 23:00:00","BaMet1998","Ts_252_12","minmaxmanual",-4.1870219687548,-3.810794139767,6,"2017-08-21 15:23:14","IJ"
"2004-11-06 09:30:00","2004-11-06 15:00:00","BaMet1998","Ts_252_12","minmaxmanual",-1.4296759831721,-1.2316613363364,6,"2017-08-21 15:23:04","IJ"
"2004-06-05 00:00:00","2004-06-05 09:30:00","BaMet1998","Ts_252_12","minmaxmanual",-0.97019272054698,-0.57416342687559,6,"2017-08-21 15:22:32","IJ"
"2004-05-29 13:30:00","2004-05-30 00:30:00","BaMet1998","Ts_252_12","minmaxmanual",-1.1286044380155,-0.73257514434415,6,"2017-08-21 15:22:28","IJ"
"2004-05-14 04:00:00","2004-05-14 12:00:00","BaMet1998","Ts_252_12","minmaxmanual",-2.0790747428269,-1.8018542372569,6,"2017-08-21 15:22:23","IJ"
"2004-05-05 12:00:00","2004-05-05 19:00:00","BaMet1998","Ts_252_12","minmaxmanual",-2.5741113599161,-2.3562952483968,6,"2017-08-21 15:22:18","IJ"
"2004-05-05 03:00:00","2004-05-05 10:30:00","BaMet1998","Ts_252_12","minmaxmanual",-2.1780820662447,-1.8612586313076,6,"2017-08-21 15:22:14","IJ"
"2004-04-22 05:30:00","2004-04-22 17:00:00","BaMet1998","Ts_252_12","minmaxmanual",-5.6802309698288,-5.4030104642588,6,"2017-08-21 15:22:05","IJ"
"2004-04-07 19:00:00","2004-04-08 04:00:00","BaMet1998","Ts_252_12","minmaxmanual",-5.7792382932466,-5.2644002114738,6,"2017-08-21 15:21:59","IJ"
"2004-03-24 16:00:00","2004-03-25 08:00:00","BaMet1998","Ts_252_12","minmaxmanual",-6.8881203155265,-6.4722895571716,6,"2017-08-21 15:21:53","IJ"
"2004-03-22 22:00:00","2004-03-22 23:30:00","BaMet1998","Ts_252_12","minmaxmanual",-6.8683188508429,-6.5118924865387,6,"2017-08-21 15:21:48","IJ"
"2004-03-10 18:00:00","2004-03-10 21:30:00","BaMet1998","Ts_252_12","minmaxmanual",-4.6505548062832,-4.3931357653968,6,"2017-08-21 15:21:43","IJ"
"2004-11-18 21:00:00","2004-11-19 04:00:00","BaMet1998","Ts_252_32","minmaxmanual",-3.2291883634839,-2.8941160702516,6,"2017-08-21 15:21:03","IJ"
"2004-11-07 14:00:00","2004-11-08 05:00:00","BaMet1998","Ts_252_32","minmaxmanual",-1.2187546040899,-0.82455190616961,6,"2017-08-21 15:20:58","IJ"
"2004-12-10 22:30:00","2004-12-11 05:30:00","BaMet1998","Ts_252_32","minmaxmanual",-3.2094782285879,-2.9335363400436,6,"2017-08-21 15:20:49","IJ"
"2004-06-05 01:00:00","2004-06-05 12:30:00","BaMet1998","Ts_252_32","minmaxmanual",-0.12486645086084,0.10180010044336,6,"2017-08-21 15:20:25","IJ"
"2004-05-12 10:00:00","2004-05-12 17:30:00","BaMet1998","Ts_252_32","minmaxmanual",-2.6035984152844,-2.3013763468788,6,"2017-08-21 15:20:16","IJ"
"2004-05-10 04:00:00","2004-05-10 11:30:00","BaMet1998","Ts_252_32","minmaxmanual",-3.3213758277477,-2.90582048369,6,"2017-08-21 15:20:13","IJ"
"2004-05-05 05:00:00","2004-05-05 19:00:00","BaMet1998","Ts_252_32","minmaxmanual",-2.8302649665886,-2.528042898183,6,"2017-08-21 15:20:09","IJ"
"2004-04-08 01:30:00","2004-04-08 04:30:00","BaMet1998","Ts_252_32","minmaxmanual",-6.4509072462382,-6.1297962985573,6,"2017-08-21 15:20:01","IJ"
"2004-03-23 18:00:00","2004-03-23 22:30:00","BaMet1998","Ts_252_32","minmaxmanual",-6.8286848317452,-6.4131294876875,6,"2017-08-21 15:19:54","IJ"
"2004-12-12 00:00:00","2004-12-12 09:00:00","BaMet1998","Ts_252_62","minmaxmanual",-3.0282194944745,-2.7442202104329,6,"2017-08-21 15:19:24","IJ"
"2004-12-04 22:00:00","2004-12-05 08:30:00","BaMet1998","Ts_252_62","minmaxmanual",-3.9470407075503,-3.6797472637464,6,"2017-08-21 15:19:20","IJ"
