"from","to","dataset","variable","filtername","min","max","flag","flagging_date","flagged_by"
"2019-07-14 10:00:00","2019-09-18 00:00:00","TVCSoil2016","Ts_2","minmaxmanual","-4.7952940164409","4.6504468809336","6","2017-11-07 14:24:55","SL placeholder"
"2020-01-01 00:00:00","2020-12-31 23:30:00","TVCHole12015","Ts_117","minmaxmanual","-100","100","2","2021-06-14 9:50:00","SL (sensor corrupt)"
"2020-01-06 06:30:00","2020-01-07 14:30:00","TVCHole12015","Ts_217","minmaxmanual","-4.1960572916266","-3.575174069746","6","2021-12-07 14:04:44","IG"
"2020-02-14 10:00:00","2020-03-09 07:30:00","TVCSoil2016","vwc_v_0","minmaxmanual","0.051705213430552","0.46480070092991","6","2021-12-07 14:12:51","IG"
"2020-12-13 08:30:00","2020-12-31 05:00:00","TVCSoil2016","cond_h_10","minmaxmanual","0.0013324571932305","0.0020131934541225","6","2021-12-07 14:25:15","IG"
"2020-06-03 12:30:00","2020-06-07 18:00:00","TVCSoil2016","cond_h_20","minmaxmanual","0.0021517984797566","0.00238313366063","6","2021-12-07 14:26:26","IG"
"2020-12-20 22:00:00","2020-12-25 00:00:00","TVCSoil2016","cond_v_0","minmaxmanual","-0.00071236584697946","-0.00032540816625349","6","2021-12-07 14:28:23","IG"
"2020-01-05 17:30:00","2020-01-08 12:30:00","TVCSoil2016","cond_v_0","minmaxmanual","0.00099917774084695","0.0012819545075313","6","2021-12-07 14:28:30","IG"
"2020-01-05 21:00:00","2020-01-08 22:00:00","TVCSoil2016","cond_v_0","minmaxmanual","-0.00077189779786038","-0.00053376999433671","6","2021-12-07 14:28:42","IG"
"2020-01-08 12:00:00","2020-01-10 05:30:00","TVCSoil2016","cond_v_0","minmaxmanual","-0.00045935505573556","0.00029967731799615","6","2021-12-07 14:28:48","IG"
"2020-01-06 22:30:00","2020-01-09 21:30:00","TVCSoil2016","cond_v_0","minmaxmanual","-0.00063795090837831","-2.7748411848898e-05","6","2021-12-07 14:28:53","IG"
"2020-02-17 00:30:00","2020-02-21 07:00:00","TVCSoil2016","cond_v_0","minmaxmanual","-0.00025099322765234","0.0002699113425557","6","2021-12-07 14:28:59","IG"
"2020-02-16 18:30:00","2020-02-21 09:00:00","TVCSoil2016","cond_v_0","minmaxmanual","0.00096941176540649","0.0016689121882573","6","2021-12-07 14:29:02","IG"
"2020-03-03 00:00:00","2020-03-10 12:30:00","TVCSoil2016","cond_v_0","minmaxmanual","0.0016689121882573","0.0037376474813692","6","2021-12-07 14:29:15","IG"
"2020-03-04 18:00:00","2020-03-13 18:30:00","TVCSoil2016","cond_v_0","minmaxmanual","-0.0004295890802951","0.00025502835483547","6","2021-12-07 14:29:19","IG"
"2020-02-12 21:30:00","2020-03-11 06:30:00","TVCSoil2016","cond_a_v_0","minmaxmanual","0.0013199228963055","0.0035720584402533","6","2021-12-07 14:31:59","IG"
"2020-01-06 17:00:00","2020-01-09 21:00:00","TVCSoil2016","cond_a_v_0","minmaxmanual","-0.0007142640466152","-0.00011853787047415","6","2021-12-07 14:32:02","IG"
"2020-01-06 11:30:00","2020-01-08 23:00:00","TVCSoil2016","cond_a_v_0","minmaxmanual","0.00091308550772132","0.0012036836424243","6","2021-12-07 14:32:05","IG"
"2020-02-17 11:00:00","2020-02-19 17:00:00","TVCSoil2016","cond_a_v_0","minmaxmanual","-0.00020571731088504","0.00034641914505057","6","2021-12-07 14:32:10","IG"
"2020-03-05 08:30:00","2020-03-10 10:00:00","TVCSoil2016","cond_a_v_0","minmaxmanual","-0.00033648647150136","0.00030282942484513","6","2021-12-07 14:32:13","IG"
"2020-06-29 02:30:00","2020-07-05 07:00:00","TVCSoil2016","cond_sn_v_0","minmaxmanual","0.0021036407437547","0.0023115209994296","6","2021-12-07 14:36:15","IG"
"2020-05-18 17:00:00","2020-05-30 01:00:00","TVCSoil2016","cond_sn_v_0","minmaxmanual","0.0013760598488927","0.0019477305519986","6","2021-12-07 14:36:20","IG"
