"from","to","dataset","variable","filtername","min","max","flag","flagging_date","flagged_by"
"2015-07-14 10:00:00","2015-09-18 00:00:00","SdHole2009","Ts_250","minmaxmanual","-4.7952940164409","4.6504468809336","6","2017-11-07 14:24:55","SL"
"2015-07-27 02:30:00","2015-07-27 13:30:00","SaSoil2010","Dsn","minmaxmanual","0.039291706289276","0.075819556135499","6","2017-06-06 15:30:35","SL"
"2015-10-23 15:00:00","2015-10-24 15:00:00","SaSoil2010","Dsn","minmaxmanual","0.15829538450989","0.30075399891016","6","2017-06-06 15:30:48","SL"
"2015-10-26 12:30:00","2015-10-27 08:30:00","SaSoil2010","Dsn","minmaxmanual","0.17777690442788","0.21795753925872","6","2017-06-06 15:30:52","SL"
"2015-11-07 21:00:00","2015-11-08 15:00:00","SaSoil2010","Dsn","minmaxmanual","0.15141614889161","0.2975275482765","6","2017-06-06 15:31:02","SL"
"2015-11-11 16:30:00","2015-11-12 07:30:00","SaSoil2010","Dsn","minmaxmanual","0.21107830364044","0.25369412846104","6","2017-06-06 15:31:06","SL"
"2015-12-05 03:00:00","2015-12-05 10:00:00","SaSoil2010","Dsn","minmaxmanual","0.17126257828054","0.22361916306012","6","2017-06-06 15:32:36","SL"
"2015-12-15 11:00:00","2015-12-15 21:30:00","SaSoil2010","Dsn","minmaxmanual","0.16168892945351","0.27370766898192","6","2017-06-06 15:32:47","SL"
"2015-12-20 04:30:00","2015-12-20 21:00:00","SaSoil2010","Dsn","minmaxmanual","0.16899449942275","0.22500386918696","6","2017-06-06 15:32:54","SL"
"2015-12-26 07:30:00","2015-12-26 12:00:00","SaSoil2010","Dsn","minmaxmanual","0.16865667099358","0.17839743095257","6","2017-06-06 15:34:44","SL"
"2015-12-31 16:30:00","2015-12-31 23:00:00","SaSoil2010","Dsn","minmaxmanual","0.1723094559782","0.18326781093207","6","2017-06-06 15:34:49","SL"
"2015-12-23 00:00:00","2015-12-23 07:00:00","SaSoil2010","Dsn","minmaxmanual","0.29041617048099","0.3464255402452","6","2017-06-06 15:35:53","SL"
"2015-03-06 23:30:00","2015-03-07 11:30:00","SaSoil2010","Dsn","minmaxmanual","0.061527102383896","0.27746283259954","6","2017-06-07 13:05:53","SL"
"2015-03-24 23:00:00","2015-03-25 10:00:00","SaSoil2010","Dsn","minmaxmanual","0.10069176941506","0.12590253994785","6","2017-06-07 13:06:05","SL"
"2015-03-25 06:00:00","2015-03-25 20:00:00","SaSoil2010","Dsn","minmaxmanual","0.16097839460217","0.20263097200417","6","2017-06-07 13:06:09","SL"
"2015-04-11 23:30:00","2015-04-12 12:30:00","SaSoil2010","Dsn","minmaxmanual","0.11713357628427","0.1478249491068","6","2017-06-07 13:06:15","SL"
"2015-04-23 21:00:00","2015-04-24 08:00:00","SaSoil2010","Dsn","minmaxmanual","0.07838713343935","0.1211358312993","6","2017-06-07 13:06:23","SL"
"2015-06-14 16:30:00","2015-06-14 23:30:00","SaSoil2010","Dsn","minmaxmanual","-0.070190887433047","0.016919666696661","6","2017-06-07 13:06:49","SL"
"2015-06-11 04:30:00","2015-06-11 12:00:00","SaSoil2010","Dsn","minmaxmanual","0.00016763705633277","0.016919666696661","6","2017-06-07 13:06:52","SL"
"2015-09-24 15:30:00","2015-09-25 00:00:00","SaSoil2010","Dsn","minmaxmanual","-0.018554953436973","0.002622921071294","6","2017-06-07 13:07:33","SL"
"2015-10-01 00:30:00","2015-10-01 04:30:00","SaSoil2010","Dsn","minmaxmanual","0.025124412736327","0.05159675587166","6","2017-06-07 13:07:41","SL"
"2014-12-23 15:00:00","2016-01-09 17:30:00","SaSoil2010","Dsn","minmaxmanual","0.53765976114338","1.2229955753226","6","2017-06-07 13:24:05","SL"
"2015-09-05 15:30:00","2015-09-08 23:30:00","BaMet2009","Dsn","minmaxmanual","0.092322605826786","1.4217480639516","6","2020-02-04 10:07:19","SL"
"2015-11-30 15:00:00","2015-12-07 04:00:00","BaMet2009","Dsn","minmaxmanual","0.22205392442776","0.31514006471804","6","2020-02-04 10:07:56","SL"
"2015-01-10 23:30:00","2015-05-12 12:30:00","BaSoil2009","cond_h_11","minmaxmanual","0.00027980967082909","0.00078372301519398","6","2020-02-04 10:48:05","SL"
"2015-11-21 10:00:00","2015-11-23 05:30:00","BaSnow2013","Dsn","minmaxmanual","0.54698307417715","0.60540414845186","6","2020-02-04 16:42:48","NB"
"2015-12-09 10:30:00","2015-12-11 11:30:00","BaSnow2013","Dsn","minmaxmanual","0.57148223435687","0.65063336724519","6","2020-02-04 16:42:54","NB"
"2015-12-18 01:30:00","2015-12-18 08:00:00","BaSnow2013","Dsn","minmaxmanual","0.44144823032606","0.51683026164827","6","2020-02-04 16:43:17","NB"
"2015-12-03 02:00:00","2015-12-06 17:00:00","BaMet2009","Dsn","minmaxmanual","0.27413509096586","0.32533194181566","6","2020-02-04 17:17:52","NB"
"2015-01-01 00:00:00","2015-12-31 23:30:00","BaMet2009","Ts_252_12","syserror","-50","50","2","2020-05-07 00:00:00","NB"
"2015-01-01 00:00:00","2015-12-31 23:30:00","BaMet2009","Ts_252_32","syserror","-50","50","2","2020-05-07 00:00:00","NB"
"2015-01-01 00:00:00","2015-12-31 23:30:00","BaMet2009","Ts_252_62","syserror","-50","50","2","2020-05-07 00:00:00","NB"
"2015-01-01 00:00:00","2015-12-31 23:30:00","BaMet2009","Ts_252_102","syserror","-50","50","2","2020-05-07 00:00:00","NB"
"2015-01-01 00:00:00","2015-12-31 23:30:00","BaMet2009","Ts_252_152","syserror","-50","50","2","2020-05-07 00:00:00","NB"
"2015-01-01 00:00:00","2015-12-31 23:30:00","BaMet2009","Ts_203_23","syserror","-50","50","2","2020-05-07 00:00:00","NB"
"2015-01-01 00:00:00","2015-12-31 23:30:00","BaMet2009","Ts_203_53","syserror","-50","50","2","2020-05-07 00:00:00","NB"
"2015-01-01 00:00:00","2015-12-31 23:30:00","BaMet2009","Ts_203_93","syserror","-50","50","2","2020-05-07 00:00:00","NB"
"2015-01-01 00:00:00","2015-12-31 23:30:00","BaMet2009","Ts_203_143","syserror","-50","50","2","2020-05-07 00:00:00","NB"
"2015-09-03 11:00:00","2015-09-04 21:00:00","BaHole2015","Ts_0","minmaxmanual","-500","500","6","2021-03-18 11:59:37","IG"
"2015-09-03 11:00:00","2015-09-04 21:00:00","BaHole2015","Ts_50","minmaxmanual","-500","500","6","2021-03-18 11:59:37","IG"
"2015-09-17 14:30:00","2015-09-17 16:30:00","BaHole2015","Ts_50","minmaxmanual","-500","500","6","2021-03-18 12:00:34","IG"
"2015-09-03 11:00:00","2015-09-04 21:00:00","BaHole2015","Ts_100","minmaxmanual","-500","500","6","2021-03-18 11:59:37","IG"
"2015-09-17 14:30:00","2015-09-17 16:30:00","BaHole2015","Ts_100","minmaxmanual","-500","500","6","2021-03-18 12:00:34","IG"
"2015-09-29 22:30:00","2015-10-01 05:30:00","BaHole2015","Ts_100","minmaxmanual","-500","500","6","2021-03-18 12:00:46","IG"
"2015-12-17 19:30:00","2015-12-19 02:00:00","BaHole2015","Ts_100","minmaxmanual","-500","500","6","2021-03-18 12:01:11","IG"
"2015-12-25 10:00:00","2015-12-26 16:00:00","BaHole2015","Ts_100","minmaxmanual","-500","500","6","2021-03-18 12:01:25","IG"
"2015-09-03 11:00:00","2015-09-04 21:00:00","BaHole2015","Ts_150","minmaxmanual","-500","500","6","2021-03-18 11:59:37","IG"
"2015-09-17 14:30:00","2015-09-17 16:30:00","BaHole2015","Ts_150","minmaxmanual","-500","500","6","2021-03-18 12:00:34","IG"
"2015-09-29 22:30:00","2015-10-01 05:30:00","BaHole2015","Ts_150","minmaxmanual","-500","500","6","2021-03-18 12:00:46","IG"
"2015-12-17 19:30:00","2015-12-19 02:00:00","BaHole2015","Ts_150","minmaxmanual","-500","500","6","2021-03-18 12:01:11","IG"
"2015-12-25 10:00:00","2015-12-26 16:00:00","BaHole2015","Ts_150","minmaxmanual","-500","500","6","2021-03-18 12:01:25","IG"
"2015-09-03 11:00:00","2015-09-04 21:00:00","BaHole2015","Ts_200","minmaxmanual","-500","500","6","2021-03-18 11:59:37","IG"
"2015-09-17 14:30:00","2015-09-17 16:30:00","BaHole2015","Ts_200","minmaxmanual","-500","500","6","2021-03-18 12:00:34","IG"
"2015-09-29 22:30:00","2015-10-01 05:30:00","BaHole2015","Ts_200","minmaxmanual","-500","500","6","2021-03-18 12:00:46","IG"
"2015-12-17 19:30:00","2015-12-19 02:00:00","BaHole2015","Ts_200","minmaxmanual","-500","500","6","2021-03-18 12:01:11","IG"
"2015-12-25 10:00:00","2015-12-26 16:00:00","BaHole2015","Ts_200","minmaxmanual","-500","500","6","2021-03-18 12:01:25","IG"
"2015-09-03 11:00:00","2015-09-04 21:00:00","BaHole2015","Ts_250","minmaxmanual","-500","500","6","2021-03-18 11:59:37","IG"
"2015-09-17 14:30:00","2015-09-17 16:30:00","BaHole2015","Ts_250","minmaxmanual","-500","500","6","2021-03-18 12:00:34","IG"
"2015-09-29 22:30:00","2015-10-01 05:30:00","BaHole2015","Ts_250","minmaxmanual","-500","500","6","2021-03-18 12:00:46","IG"
"2015-12-17 19:30:00","2015-12-19 02:00:00","BaHole2015","Ts_250","minmaxmanual","-500","500","6","2021-03-18 12:01:11","IG"
"2015-12-25 10:00:00","2015-12-26 16:00:00","BaHole2015","Ts_250","minmaxmanual","-500","500","6","2021-03-18 12:01:25","IG"
"2015-09-03 11:00:00","2015-09-04 21:00:00","BaHole2015","Ts_350","minmaxmanual","-500","500","6","2021-03-18 11:59:37","IG"
"2015-09-17 14:30:00","2015-09-17 16:30:00","BaHole2015","Ts_350","minmaxmanual","-500","500","6","2021-03-18 12:00:34","IG"
"2015-09-29 22:30:00","2015-10-01 05:30:00","BaHole2015","Ts_350","minmaxmanual","-500","500","6","2021-03-18 12:00:46","IG"
"2015-12-17 19:30:00","2015-12-19 02:00:00","BaHole2015","Ts_350","minmaxmanual","-500","500","6","2021-03-18 12:01:11","IG"
"2015-12-25 10:00:00","2015-12-26 16:00:00","BaHole2015","Ts_350","minmaxmanual","-500","500","6","2021-03-18 12:01:25","IG"
"2015-09-03 11:00:00","2015-09-04 21:00:00","BaHole2015","Ts_550","minmaxmanual","-500","500","6","2021-03-18 11:59:37","IG"
"2015-09-17 14:30:00","2015-09-17 16:30:00","BaHole2015","Ts_550","minmaxmanual","-500","500","6","2021-03-18 12:00:34","IG"
"2015-09-29 22:30:00","2015-10-01 05:30:00","BaHole2015","Ts_550","minmaxmanual","-500","500","6","2021-03-18 12:00:46","IG"
"2015-12-17 19:30:00","2015-12-19 02:00:00","BaHole2015","Ts_550","minmaxmanual","-500","500","6","2021-03-18 12:01:11","IG"
"2015-12-25 10:00:00","2015-12-26 16:00:00","BaHole2015","Ts_550","minmaxmanual","-500","500","6","2021-03-18 12:01:25","IG"
"2015-09-03 11:00:00","2015-09-04 21:00:00","BaHole2015","Ts_750","minmaxmanual","-500","500","6","2021-03-18 11:59:37","IG"
"2015-09-17 14:30:00","2015-09-17 16:30:00","BaHole2015","Ts_750","minmaxmanual","-500","500","6","2021-03-18 12:00:34","IG"
"2015-09-29 22:30:00","2015-10-01 05:30:00","BaHole2015","Ts_750","minmaxmanual","-500","500","6","2021-03-18 12:00:46","IG"
"2015-12-17 19:30:00","2015-12-19 02:00:00","BaHole2015","Ts_750","minmaxmanual","-500","500","6","2021-03-18 12:01:11","IG"
"2015-12-25 10:00:00","2015-12-26 16:00:00","BaHole2015","Ts_750","minmaxmanual","-500","500","6","2021-03-18 12:01:25","IG"
"2015-09-03 11:00:00","2015-09-04 21:00:00","BaHole2015","Ts_900","minmaxmanual","-500","500","6","2021-03-18 11:59:37","IG"
"2015-09-17 14:30:00","2015-09-17 16:30:00","BaHole2015","Ts_900","minmaxmanual","-500","500","6","2021-03-18 12:00:34","IG"
"2015-09-29 22:30:00","2015-10-01 05:30:00","BaHole2015","Ts_900","minmaxmanual","-500","500","6","2021-03-18 12:00:46","IG"
"2015-12-17 19:30:00","2015-12-19 02:00:00","BaHole2015","Ts_900","minmaxmanual","-500","500","6","2021-03-18 12:01:11","IG"
"2015-12-25 10:00:00","2015-12-26 16:00:00","BaHole2015","Ts_900","minmaxmanual","-500","500","6","2021-03-18 12:01:25","IG"
"2015-09-23 19:00:00","2015-09-24 00:00:00","BaHole2015","Ts_750","minmaxmanual","-500","500","6","2021-03-18 14:31:13","IG"
"2015-12-27 03:00:00","2015-12-27 05:00:00","BaHole2015","Ts_150","minmaxmanual","-500","500","6","2021-03-18 14:33:42","IG"
"2015-12-25 10:30:00","2015-12-25 23:00:00","BaHole2015","Ts_50","minmaxmanual","-500","500","6","2021-03-18 14:35:32","IG"
"2015-12-26 04:00:00","2015-12-26 10:00:00","BaHole2015","Ts_50","minmaxmanual","-500","500","6","2021-03-18 14:35:40","IG"
"2015-12-25 15:00:00","2015-12-25 19:00:00","BaHole2015","Ts_0","minmaxmanual","-500","500","6","2021-03-18 14:37:14","IG"
"2015-12-26 03:00:00","2015-12-26 08:30:00","BaHole2015","Ts_0","minmaxmanual","-500","500","6","2021-03-18 14:37:22","IG"
