"from","to","dataset","variable","flag","flagging_date","flagged_by","comments"
"2002-05-15 00:00:00","2002-05-15 12:00:00","BaMet1998","NetRad",3,"2002-05-15 12:00:00","CW",NA
"2002-05-16 00:00:00","2002-05-18 14:30:00","BaMet1998","LwIn",3,"2002-05-18 14:30:00","CW",NA
"2002-05-16 00:00:00","2002-05-18 14:30:00","BaMet1998","LwOut",3,"2002-05-18 14:30:00","CW",NA
"2002-05-18 13:30:00","2002-05-18 14:30:00","BaMet1998","NetRad",3,"2002-05-18 14:30:00","CW",NA
"2002-05-20 00:00:00","2002-05-20 16:00:00","BaMet1998","NetRad",3,"2002-05-20 16:00:00","CW",NA
