"from","to","dataset","variable","filtername","min","max","flag","flagging_date","flagged_by"
"2020-01-01 00:00:00","2020-12-31 23:30:00","BaMet2009","Ts_252_12","syserror",-50,50,2,"2020-05-07 00:00:00","NB"
"2020-01-01 00:00:00","2020-12-31 23:30:00","BaMet2009","Ts_252_32","syserror",-50,50,2,"2020-05-07 00:00:00","NB"
"2020-01-01 00:00:00","2020-12-31 23:30:00","BaMet2009","Ts_252_62","syserror",-50,50,2,"2020-05-07 00:00:00","NB"
"2020-01-01 00:00:00","2020-12-31 23:30:00","BaMet2009","Ts_252_102","syserror",-50,50,2,"2020-05-07 00:00:00","NB"
"2020-01-01 00:00:00","2020-12-31 23:30:00","BaMet2009","Ts_252_152","syserror",-50,50,2,"2020-05-07 00:00:00","NB"
"2020-01-01 00:00:00","2020-12-31 23:30:00","BaMet2009","Ts_203_23","syserror",-50,50,2,"2020-05-07 00:00:00","NB"
"2020-01-01 00:00:00","2020-12-31 23:30:00","BaMet2009","Ts_203_53","syserror",-50,50,2,"2020-05-07 00:00:00","NB"
"2020-01-01 00:00:00","2020-12-31 23:30:00","BaMet2009","Ts_203_93","syserror",-50,50,2,"2020-05-07 00:00:00","NB"
"2020-01-01 00:00:00","2020-12-31 23:30:00","BaMet2009","Ts_203_143","syserror",-50,50,2,"2020-05-07 00:00:00","NB"
"2020-07-08 17:30:00","2020-07-11 19:00:00","BaMet2009","Dsn","minmaxmanual",0.068289450756097,0.19189039475482,6,"2020-08-12 15:41:27","NB"
"2020-08-06 18:00:00","2020-08-13 10:30:00","BaMet2009","Dsn","minmaxmanual",0.024644151085238,0.13680197178999,6,"2020-08-12 15:41:39","NB"
"2020-08-02 03:00:00","2020-08-27 03:30:00","BaMet2009","Dsn","minmaxmanual",0.048542785525545,0.30717089412375,6,"2020-08-27 09:14:49","NB"
"2020-07-29 13:30:00","2020-08-26 07:00:00","BaMet2009","Dsn","minmaxmanual",0.011635546255969,0.073792383370218,6,"2020-08-27 09:15:15","NB"
"2020-08-26 06:30:00","2020-09-09 01:30:00","BaMet2009","Dsn","minmaxmanual",0.014112458569961,0.26486391213864,6,"2020-09-09 13:21:20","NB"
"2020-05-31 10:00:00","2020-06-03 19:00:00","BaSnow2019cs","rho_K","minmaxmanual",0.25834715609243,0.67836789591271,6,"2020-09-09 16:20:25","KJ"
"2020-06-10 00:30:00","2020-06-17 06:00:00","BaMet2009","Dsn","minmaxmanual",0.16857419621977,0.2506744681941,6,"2020-10-14 17:10:51","NB"
