"from","to","dataset","variable","flag","flagging_date","flagged_by","comments"
"2007-06-14 08:00:00","2007-06-14 18:00:00","BaMet1998","Tair",3,"2007-06-14 18:00:00","SW",""
"2007-06-14 08:00:00","2007-06-14 18:00:00","BaMet1998","RH",3,"2007-06-14 18:00:00","SW",""
"2015-07-17 02:00:00","2015-07-17 03:00:00","SaMet2002","prec",3,"2018-03-01 11:30:00","PS","leveling rain gauge"
