"from","to","dataset","variable","filtername","min","max","flag","flagging_date","flagged_by"
"2012-12-31 22:00:00","2013-02-27 21:00:00","BaSoil2009","cond_sn_v_0","minmaxmanual",0.00089970111326871,0.0019492650409107,6,"2017-08-23 15:19:15","SL"
"2013-12-20 11:00:00","2014-01-01 23:30:00","BaSoil2009","cond_h_11","minmaxmanual",0.0015018204962711,0.001892145313592,6,"2017-08-23 15:05:12","SL"
"2013-11-24 12:00:00","2013-11-26 19:30:00","BaSoil2009","cond_h_11","minmaxmanual",0.0016608417181426,0.0019499712124544,6,"2017-08-23 15:05:05","SL"
"2013-11-27 04:30:00","2013-12-03 09:30:00","BaSoil2009","cond_h_11","minmaxmanual",0.0015885593445646,0.0018776888388764,6,"2017-08-23 15:05:01","SL"
"2013-12-04 21:00:00","2013-12-14 10:00:00","BaSoil2009","cond_h_11","minmaxmanual",0.0015668746324912,0.0019355147377388,6,"2017-08-23 15:04:57","SL"
"2013-11-01 04:30:00","2013-11-03 01:30:00","BaSoil2009","cond_h_11","minmaxmanual",0.0018474373329951,0.0019847738427932,6,"2017-08-23 14:56:31","SL"
"2013-11-04 23:00:00","2013-11-20 16:30:00","BaSoil2009","cond_h_11","minmaxmanual",0.0017534702473438,0.0021943927261693,6,"2017-08-23 14:56:27","SL"
"2013-03-25 09:30:00","2013-03-26 03:30:00","BaSoil2009","cond_h_1","minmaxmanual",0.00071986126879867,0.00073879384946214,6,"2017-08-23 14:42:00","SL"
"2013-03-30 01:30:00","2013-04-04 05:30:00","BaSoil2009","cond_h_1","minmaxmanual",0.00077124970202808,0.0008659126053454,6,"2017-08-23 14:41:57","SL"
"2013-01-01 00:00:00","2013-12-31 23:30:00","BaMet2009","Ts_203_2","syserror",-40,40,2,"2017-08-23 15:00:00","SL"
"2013-01-01 00:00:00","2013-12-31 23:30:00","BaMet2009","Ts_203_5","syserror",-40,40,2,"2017-08-23 15:00:00","SL"
"2013-01-01 00:00:00","2013-12-31 23:30:00","BaMet2009","Ts_203_23","syserror",-40,40,2,"2017-08-23 15:00:00","SL"
"2013-12-27 01:00:00","2014-01-03 03:00:00","BaSoil2009","cond_h_11","minmaxmanual",-7.8086039025022e-06,0.00095270351650829,6,"2017-08-22 17:25:06","IJ"
"2013-11-27 02:00:00","2014-01-01 17:00:00","BaSoil2009","cond_h_11","minmaxmanual",0.001827199626136,0.003776895870552,6,"2017-08-22 17:25:02","IJ"
"2013-11-10 02:30:00","2013-11-14 16:30:00","BaSoil2009","cond_h_11","minmaxmanual",6.5273978946737e-06,0.0012824315578433,6,"2017-08-22 17:24:55","IJ"
"2013-10-19 06:30:00","2013-11-30 00:30:00","BaSoil2009","cond_h_11","minmaxmanual",0.0019562236423106,0.0039919358975096,6,"2017-08-22 17:24:52","IJ"
"2013-10-16 08:30:00","2013-10-19 10:30:00","BaSoil2009","cond_h_11","minmaxmanual",0.0023289596890372,0.0039632638939152,6,"2017-08-22 17:24:40","IJ"
"2013-10-15 08:30:00","2013-10-19 15:00:00","BaSoil2009","cond_h_11","minmaxmanual",0.00098137552010264,0.0017268476135558,6,"2017-08-22 17:24:29","IJ"
"2013-10-14 14:00:00","2013-10-16 15:00:00","BaSoil2009","cond_h_11","minmaxmanual",0.0025439997159948,0.0033324798148395,6,"2017-08-22 17:24:24","IJ"
"2013-10-12 16:00:00","2013-10-13 01:30:00","BaSoil2009","cond_h_11","minmaxmanual",0.0019722471249293,0.0021240400851347,6,"2017-08-22 17:24:01","IJ"
"2013-10-13 18:00:00","2013-10-14 03:00:00","BaSoil2009","cond_h_11","minmaxmanual",0.0026173672058023,0.0027615705179974,6,"2017-08-22 17:23:59","IJ"
"2013-10-10 22:00:00","2013-10-14 08:30:00","BaSoil2009","cond_h_11","minmaxmanual",0.0027995187580487,0.0029361324222336,6,"2017-08-22 17:23:56","IJ"
