"from","to","dataset","variable","filtername","min","max","flag","flagging_date","flagged_by"
"2012-10-31 01:00:00","2013-01-01 03:30:00","BaSoil2009","cond_sn_v_0","minmaxmanual",0.00099245112558875,0.0021782098122171,6,"2017-08-23 15:18:50","SL"
"2012-07-23 22:00:00","2012-08-18 17:00:00","BaSoil2009","cond_sn_v_0","minmaxmanual",0.00088969545516935,0.0013706910423378,6,"2017-08-23 15:18:29","SL"
"2012-01-21 21:30:00","2012-01-27 06:00:00","BaSoil2009","cond_sn_v_0","minmaxmanual",0.00085125842260892,0.0010917562161931,6,"2017-08-23 15:18:23","SL"
"2012-01-01 00:00:00","2012-12-31 23:30:00","BaMet2009","Ts_203_2","syserror",-40,40,2,"2017-08-23 15:00:00","SL"
"2012-01-01 00:00:00","2012-12-31 23:30:00","BaMet2009","Ts_203_5","syserror",-40,40,2,"2017-08-23 15:00:00","SL"
"2012-01-01 00:00:00","2012-12-31 23:30:00","BaMet2009","Ts_203_23","syserror",-40,40,2,"2017-08-23 15:00:00","SL"
"2012-01-22 17:30:00","2012-01-25 14:00:00","BaSoil2009","cond_h_1","minmaxmanual",0.00085114726768037,0.0012273800781682,6,"2017-08-22 17:21:38","IJ"
"2012-11-28 07:30:00","2012-11-29 00:00:00","BaSoil2009","cond_h_11","minmaxmanual",0.0012199872223967,0.0013394986994313,6,"2017-08-22 17:21:28","IJ"
"2012-11-25 01:00:00","2012-11-25 21:00:00","BaSoil2009","cond_h_11","minmaxmanual",0.0014372808170051,0.001589386333231,6,"2017-08-22 17:21:25","IJ"
"2012-11-18 20:30:00","2012-11-22 22:00:00","BaSoil2009","cond_h_11","minmaxmanual",0.0014753071960616,0.0017360595095918,6,"2017-08-22 17:21:22","IJ"
"2012-11-11 05:30:00","2012-11-11 19:00:00","BaSoil2009","cond_h_11","minmaxmanual",0.0015350629345789,0.0016002510129615,6,"2017-08-22 17:21:16","IJ"
"2012-06-06 18:30:00","2012-06-09 13:00:00","BaSoil2009","cond_h_11","minmaxmanual",0.0016291205538472,0.0017649290504775,6,"2017-08-22 17:21:02","IJ"
"2012-06-03 02:30:00","2012-06-05 05:30:00","BaSoil2009","cond_h_11","minmaxmanual",0.0014987443970821,0.0017703613903427,6,"2017-08-22 17:20:57","IJ"
"2012-06-01 18:00:00","2012-06-02 06:30:00","BaSoil2009","cond_h_11","minmaxmanual",0.0013738005801823,0.0014715826977561,6,"2017-08-22 17:20:52","IJ"
"2012-05-24 04:30:00","2012-05-26 19:00:00","BaSoil2009","cond_h_11","minmaxmanual",0.0013357742011258,0.0015856618349255,6,"2017-08-22 17:20:48","IJ"
"2012-05-04 17:30:00","2012-05-05 08:30:00","BaSoil2009","cond_h_11","minmaxmanual",0.0010804542274608,0.001161939325439,6,"2017-08-22 17:20:44","IJ"
"2012-05-19 14:00:00","2012-05-22 12:00:00","BaSoil2009","cond_h_11","minmaxmanual",0.0011239129463825,0.0013086125017997,6,"2017-08-22 17:20:41","IJ"
"2012-05-23 15:00:00","2012-05-24 19:30:00","BaSoil2009","cond_h_37","minmaxmanual",0.0012046725498896,0.0014657929709872,6,"2017-08-22 17:20:25","IJ"
"2012-05-03 17:00:00","2012-05-06 09:00:00","BaSoil2009","cond_h_37","minmaxmanual",0.00011807466854814,0.00082562677732863,6,"2017-08-22 17:20:21","IJ"
"2012-05-04 05:00:00","2012-05-05 22:30:00","BaSoil2009","cond_h_55","minmaxmanual",0.0002003122907009,0.0015659220935764,6,"2017-08-22 17:20:11","IJ"
"2012-05-04 18:30:00","2012-05-05 18:30:00","BaSoil2009","cond_h_71","minmaxmanual",0.00089477550268293,0.0014435791490244,6,"2017-08-22 17:20:02","IJ"
"2012-05-28 06:30:00","2012-05-31 12:00:00","BaSoil2009","cond_h_89","minmaxmanual",0.0011292354952708,0.0014972697821,6,"2017-08-22 17:19:50","IJ"
