"from","to","dataset","variable","filtername","min","max","flag","flagging_date","flagged_by"
"2018-07-14 10:00:00","2018-09-18 00:00:00","TVCSoil2016","Ts_2","minmaxmanual","-4.7952940164409","4.6504468809336","6","2017-11-07 14:24:55","SL placeholder"
"2018-06-03 17:30:00","2018-06-03 22:30:00","KuQ12013","Q","minmaxmanual","118.71730744279","123.87513183638","6","2019-03-21 15:22:34","AU"
"2018-06-04 06:30:00","2018-06-04 09:00:00","KuQ12013","Q","minmaxmanual","183.70589480202","196.08467334664","6","2019-03-21 15:22:37","AU"
"2018-06-17 17:30:00","2018-06-18 03:30:00","KuQ12013","Q","minmaxmanual","115.78799370389","128.75623789349","6","2019-03-21 15:23:11","AU"
"2018-01-09 09:00:00","2018-05-31 02:30:00","KuQ12013","Q","minmaxmanual","10.466049631088","115.90376954897","6","2019-04-26 10:46:30","AU"
"2018-01-04 23:30:00","2018-05-28 13:00:00","KuQ12013","Q","minmaxmanual","18.486667025179","186.20730013283","6","2021-05-19 12:03:08","SL"
