"from","to","dataset","variable","filtername","min","max","flag","flagging_date","flagged_by"
"2000-01-01 00:00:00","2000-12-31 23:00:00","BaMet1998","Ts_203_2","syserror",-40,40,2,"2017-08-23 15:00:00","SL"
"2000-01-01 00:00:00","2000-12-31 23:00:00","BaMet1998","Ts_203_5","syserror",-40,40,2,"2017-08-23 15:00:00","SL"
"2000-01-01 00:00:00","2000-12-31 23:00:00","BaMet1998","Ts_203_23","syserror",-40,40,2,"2017-08-23 15:00:00","SL"
"2000-12-20 06:30:00","2000-12-21 16:00:00","BaMet1998","Ts_252_2","minmaxmanual",-5.7086320309289,-4.1344392597954,6,"2017-08-21 11:28:50","IJ"
"2000-12-19 18:00:00","2000-12-20 05:30:00","BaMet1998","Ts_252_2","minmaxmanual",-5.5655235971895,-4.7068729947531,6,"2017-08-21 11:28:45","IJ"
"2000-12-14 04:00:00","2000-12-14 12:00:00","BaMet1998","Ts_252_2","minmaxmanual",-4.3491019104045,-3.275788657359,6,"2017-08-21 11:28:39","IJ"
"2000-09-02 10:30:00","2000-09-02 22:00:00","BaMet1998","Ts_252_2","minmaxmanual",-1.9355037186207,-1.2199615499236,6,"2017-08-21 11:28:05","IJ"
"2000-08-28 11:00:00","2000-09-01 16:30:00","BaMet1998","Ts_252_2","minmaxmanual",-2.6868229957526,0.13956857060069,6,"2017-08-21 11:28:02","IJ"
"2000-06-07 01:00:00","2000-06-11 12:30:00","BaMet1998","Ts_252_2","minmaxmanual",-4.4538461784856,-2.6649907567431,6,"2017-08-21 11:27:32","IJ"
"2000-05-18 16:00:00","2000-05-20 00:00:00","BaMet1998","Ts_252_2","minmaxmanual",-9.4489488857663,-8.7334067170692,6,"2017-08-21 11:27:12","IJ"
"2000-04-18 05:00:00","2000-04-18 23:30:00","BaMet1998","RH_200","minmaxmanual",27.851297232103,59.218488229998,6,"2017-08-21 11:23:48","IJ"
"2000-11-26 00:30:00","2000-11-26 12:30:00","BaMet1998","wind_v_200","minmaxmanual",-0.51110832292683,0.25645666609756,6,"2017-08-21 11:21:39","IJ"
"2000-10-27 00:30:00","2000-10-27 12:00:00","BaMet1998","wind_v_200","minmaxmanual",-0.33050479609756,0.12100402097561,6,"2017-08-21 11:21:34","IJ"
"2000-11-25 21:00:00","2000-11-26 09:30:00","BaMet1998","wind_deg_200","minmaxmanual",-13.082150281055,12.617052905531,6,"2017-08-21 11:20:51","IJ"
"2000-10-26 19:30:00","2000-10-27 08:00:00","BaMet1998","wind_deg_200","minmaxmanual",-15.787329563854,3.1489254157359,6,"2017-08-21 11:20:46","IJ"
