"from","to","dataset","variable","filtername","min","max","flag","flagging_date","flagged_by"
"2016-10-10 08:30:00","2017-01-02 07:00:00","TVCSoil2016","E2_v_0","minmaxmanual","-7.6343548883333","96.933605310003","6","2019-11-20 15:10:26","SL"
"2016-08-25 03:30:00","2016-10-10 08:00:00","TVCSoil2016","E2_v_0","minmaxmanual","-6.5281599142354","11.691522012045","6","2019-11-20 15:10:48","SL"
"2016-08-26 11:00:00","2016-10-10 06:00:00","TVCSoil2016","vwc_v_0","minmaxmanual","-0.11477345180436","0.22687470154865","6","2019-11-20 15:31:33","SL"
"2016-10-09 16:30:00","2017-01-10 04:00:00","TVCSoil2016","vwc_v_0","minmaxmanual","-0.058765557812228","0.93210554056994","6","2019-11-20 15:31:48","SL"
"2016-08-24 12:30:00","2016-08-31 10:00:00","TVCSoil2016","vwc_a_v_0","minmaxmanual","-0.0065964715789475","0.04602817989217","6","2019-11-20 15:34:14","SL"
"2016-08-24 11:30:00","2016-08-30 18:00:00","TVCSoil2016","vwc_b_v_0","minmaxmanual","-0.025194872715019","0.077433401033377","6","2019-11-20 15:34:35","SL"
"2016-09-02 20:00:00","2016-09-06 10:30:00","TVCSoil2016","cond_h_2","minmaxmanual","0.0018842091758981","0.0020680761438728","6","2019-11-20 15:36:59","SL"
"2016-09-24 08:30:00","2016-09-28 16:30:00","TVCSoil2016","cond_b_v_0","minmaxmanual","0.0024426119812196","0.0027079840356025","6","2020-04-09 10:53:52","NB"
"2016-08-18 02:30:00","2016-09-04 17:30:00","TVCSoil2016","cond_v_0","minmaxmanual","-0.49491358151476","0.4483880872914","6","2020-04-29 12:06:42","NB"
"2016-01-01 00:00:00","2016-12-31 23:30:00","TVCHole12015","Ts_117","minmaxmanual","-100","100","2","2021-06-14 9:50:00","SL (sensor corrupt)"
"2016-08-11 06:30:00","2016-08-12 04:00:00","TVCHole22015","Ts_118","minmaxmanual","-0.68460237736844","-0.43161476543005","6","2021-12-07 14:03:37","IG"
"2016-08-13 02:30:00","2016-08-15 10:00:00","TVCHole22015","Ts_118","minmaxmanual","-0.62135547438384","-0.0099687455327393","6","2021-12-07 14:03:43","IG"
"2016-09-26 23:00:00","2016-09-29 01:00:00","TVCSoil2016","cond_h_2","minmaxmanual","0.0010265073445211","0.0011921018187841","6","2021-12-07 14:17:48","IG"
"2016-12-07 01:30:00","2016-12-16 00:30:00","TVCSoil2016","cond_h_10","minmaxmanual","0.001259039202739","0.0019471351024368","6","2021-12-07 14:23:13","IG"
"2016-10-21 20:30:00","2016-10-25 01:30:00","TVCSoil2016","cond_h_10","minmaxmanual","0.0021765004023361","0.0024587961560583","6","2021-12-07 14:23:21","IG"
"2016-09-19 09:00:00","2016-09-19 19:30:00","TVCSoil2016","cond_sn_v_0","minmaxmanual","0.00211984611668","0.00225424348748","6","2021-12-07 14:35:07","IG"
