"from","to","dataset","variable","filtername","min","max","flag","flagging_date","flagged_by"
"2019-07-14 10:00:00","2019-09-18 00:00:00","TVCSoil2016","Ts_2","minmaxmanual","-4.7952940164409","4.6504468809336","6","2017-11-07 14:24:55","SL placeholder"
"2021-01-01 00:00:00","2021-12-31 23:30:00","TVCHole12015","Ts_117","minmaxmanual","-100","100","2","2021-06-14 9:50:00","SL (sensor corrupt)"
"2021-01-03 07:30:00","2021-01-06 09:00:00","TVCSoil2016","vwc_v_0","minmaxmanual","-0.01018393197638","0.016669684837484","6","2021-12-07 14:13:48","IG"
"2020-12-31 16:00:00","2021-04-18 05:00:00","TVCSoil2016","vwc_v_0","minmaxmanual","0.084836558288061","0.57646431226495","6","2021-12-07 14:13:59","IG"
"2021-04-10 08:00:00","2021-04-12 05:00:00","TVCSoil2016","vwc_v_0","minmaxmanual","0.045588964483183","0.072442581297047","6","2021-12-07 14:14:04","IG"
"2021-04-05 02:00:00","2021-04-12 11:30:00","TVCSoil2016","cond_h_20","minmaxmanual","0.0012209769379995","0.0014234043023026","6","2021-12-07 14:26:44","IG"
"2021-02-09 08:00:00","2021-02-12 23:30:00","TVCSoil2016","cond_h_20","minmaxmanual","0.00070767897851674","0.00079443356321805","6","2021-12-07 14:26:50","IG"
"2020-12-31 23:00:00","2021-01-10 04:00:00","TVCSoil2016","cond_v_0","minmaxmanual","-0.00079207206510531","-0.00017586653211765","6","2021-12-07 14:27:15","IG"
"2021-03-19 16:00:00","2021-03-26 21:30:00","TVCSoil2016","cond_v_0","minmaxmanual","-0.00027579175368322","0.00024048855773887","6","2021-12-07 14:27:19","IG"
"2021-05-27 12:00:00","2021-05-31 14:00:00","TVCSoil2016","cond_v_0","minmaxmanual","0.0012230865698003","0.0017060584740338","6","2021-12-07 14:27:25","IG"
"2021-02-21 20:30:00","2021-02-23 10:00:00","TVCSoil2016","cond_v_0","minmaxmanual","-0.00025913755008895","0.00014056333617331","6","2021-12-07 14:27:29","IG"
"2021-02-07 10:00:00","2021-02-09 15:00:00","TVCSoil2016","cond_v_0","minmaxmanual","0.0011897781626118","0.0020224883423248","6","2021-12-07 14:27:39","IG"
"2021-03-14 01:30:00","2021-03-15 13:00:00","TVCSoil2016","cond_v_0","minmaxmanual","0.0018559463063822","0.0024055350249928","6","2021-12-07 14:27:44","IG"
"2021-02-22 13:00:00","2021-02-23 16:30:00","TVCSoil2016","cond_v_0","minmaxmanual","0.0014728996237142","0.0017726752884109","6","2021-12-07 14:28:11","IG"
"2021-04-08 08:00:00","2021-04-17 15:00:00","TVCSoil2016","cond_a_v_0","minmaxmanual","-0.00039687536612532","0.0004060486031461","6","2021-12-07 14:32:27","IG"
"2021-02-03 02:30:00","2021-02-15 14:00:00","TVCSoil2016","cond_a_v_0","minmaxmanual","-0.00079046554714072","0.0001069200655744","6","2021-12-07 14:32:32","IG"
"2021-01-02 04:00:00","2021-01-07 08:30:00","TVCSoil2016","cond_a_v_0","minmaxmanual","-0.00072749111817826","-3.4772399591147e-05","6","2021-12-07 14:32:36","IG"
"2021-02-03 15:30:00","2021-02-09 15:30:00","TVCSoil2016","cond_a_v_0","minmaxmanual","0.00095707485656767","0.00127194700138","6","2021-12-07 14:32:40","IG"
"2021-02-08 07:30:00","2021-02-09 15:30:00","TVCSoil2016","cond_a_v_0","minmaxmanual","0.00064220271175535","0.0008941004276052","6","2021-12-07 14:32:47","IG"
"2021-02-20 02:00:00","2021-02-25 21:30:00","TVCSoil2016","cond_a_v_0","minmaxmanual","0.0009885620710489","0.00127194700138","6","2021-12-07 14:32:52","IG"
"2021-04-06 01:30:00","2021-04-16 04:00:00","TVCSoil2016","cond_a_v_0","minmaxmanual","0.0015238447172298","0.0034288211933444","6","2021-12-07 14:32:57","IG"
"2021-02-27 00:00:00","2021-03-18 03:30:00","TVCSoil2016","cond_a_v_0","minmaxmanual","0.0012404597868988","0.0037122061236755","6","2021-12-07 14:33:03","IG"
