"from","to","dataset","variable","filtername","min","max","flag","flagging_date","flagged_by"
"1999-01-02 01:30:00","2000-01-08 14:00:00","SaMet1998","NetRad","minmaxmanual",-7750.6529189431,-237.31922084449,6,"2018-06-11 15:56:10","SL"
"1999-08-14 15:00:00","1999-08-17 00:30:00","SaSoil1998","vwc_lys2","minmaxmanual",0.28859835542158,0.35433242949032,6,"2019-08-07 10:21:00","SL"
"1999-06-22 02:30:00","1999-08-24 09:30:00","SaSoil1998","vwc_lys1","minmaxmanual",0.24326263019133,0.32532798091328,6,"2019-08-07 10:21:21","SL"
"1999-08-17 10:30:00","1999-08-20 17:30:00","SaSoil1998","vwc_rim_58","minmaxmanual",0.45906275605726,0.4717159009519,6,"2019-08-07 10:21:49","SL"
"1999-06-08 02:30:00","1999-06-13 00:30:00","SaSoil1998","vwc_rim_37","minmaxmanual",0.12499075956277,0.22126338390808,6,"2019-08-07 10:22:11","SL"
"1999-06-20 01:30:00","1999-08-19 10:00:00","SaSoil1998","vwc_cen_13","minmaxmanual",0.31381579802314,0.41624207038217,6,"2019-08-07 10:23:06","SL"
"1999-08-20 19:00:00","1999-08-25 21:30:00","SaSoil1998","vwc_cen_13","minmaxmanual",0.2799958024329,0.3853209315568,6,"2019-08-07 10:23:11","SL"
"1999-01-24 17:30:00","1999-01-30 06:00:00","SaSoil1998","vwc_cen_13","minmaxmanual",0.059267041090055,0.08632303756225,6,"2019-08-07 10:23:22","SL"
"1999-09-20 09:30:00","1999-09-23 10:30:00","SaSoil1998","E2_sn_0","minmaxmanual",3.0252211604688,5.8322028457987,6,"2019-08-07 10:23:50","SL"
"1999-03-11 07:30:00","1999-03-14 07:00:00","SaSoil1998","Ts_rim_58","minmaxmanual",-26.656211920646,-25.087921136601,6,"2019-08-07 10:26:44","SL"
"1999-03-18 01:00:00","1999-03-22 01:30:00","SaSoil1998","Ts_rim_58","minmaxmanual",-29.516036291552,-25.918192728154,6,"2019-08-07 10:26:47","SL"
"1999-03-23 23:00:00","1999-03-25 10:30:00","SaSoil1998","Ts_rim_58","minmaxmanual",-28.778017099061,-27.209726315015,6,"2019-08-07 10:26:51","SL"
"1999-04-11 06:30:00","1999-04-13 08:00:00","SaSoil1998","Ts_rim_58","minmaxmanual",-26.102697526277,-23.980892347863,6,"2019-08-07 10:26:54","SL"
"1999-04-18 06:00:00","1999-04-19 05:00:00","SaSoil1998","Ts_rim_58","minmaxmanual",-23.519630352556,-21.582329972264,6,"2019-08-07 10:26:58","SL"
"1999-03-22 17:00:00","1999-03-24 06:30:00","SaSoil1998","Ts_rim_58","minmaxmanual",-24.534406742232,-21.121067976957,6,"2019-08-07 10:27:01","SL"
