"from","to","dataset","variable","filtername","min","max","flag","flagging_date","flagged_by"
"1998-08-13 22:30:00","1998-08-24 13:30:00","SaSoil1998","G_52","minmaxmanual",-0.92706236534634,0.14139955038408,6,"2019-08-07 10:03:51","SL"
"1998-08-20 12:30:00","1998-08-23 14:30:00","SaSoil1998","G_5","minmaxmanual",-0.91016191008283,0.23194594577342,6,"2019-08-07 10:04:29","SL"
"1998-08-14 04:00:00","1998-08-15 00:30:00","SaSoil1998","G_5","minmaxmanual",-0.7388457317044,0.28905133856623,6,"2019-08-07 10:04:33","SL"
"1998-10-05 09:00:00","1998-10-05 21:00:00","SaSoil1998","Ts_cen_7","minmaxmanual",0.20627486489084,1.1201474868421,6,"2019-08-07 10:04:58","SL"
"1998-11-06 10:30:00","1998-11-06 18:30:00","SaSoil1998","Ts_cen_7","minmaxmanual",-13.603313451861,-12.624164214056,6,"2019-08-07 10:05:07","SL"
"1998-11-01 08:30:00","1998-11-01 19:30:00","SaSoil1998","Ts_G_5","minmaxmanual",-8.6825045314837,-6.9467827169138,6,"2019-08-07 10:05:38","SL"
"1998-09-23 22:30:00","1998-09-28 20:00:00","SaSoil1998","Ts_cen_13","minmaxmanual",-27.972986691271,-2.8799526974361,6,"2019-08-07 10:06:05","SL"
"1998-10-16 04:30:00","1998-10-27 23:30:00","SaSoil1998","Ts_cen_13","minmaxmanual",-29.669513068133,-3.173762888308,6,"2019-08-07 10:06:27","SL"
"1998-10-27 00:00:00","1998-11-09 01:00:00","SaSoil1998","Ts_cen_13","minmaxmanual",-44.008389636039,-13.616205606239,6,"2019-08-07 10:06:39","SL"
"1998-11-08 10:00:00","1998-12-12 05:00:00","SaSoil1998","Ts_cen_13","minmaxmanual",-51.475384688145,-1.9613524777186,6,"2019-08-07 10:06:54","SL"
"1998-08-30 17:00:00","1998-09-02 03:30:00","SaSoil1998","Ts_cen_23","minmaxmanual",-1.3037662972859,0.54646593090029,6,"2019-08-07 10:07:15","SL"
"1998-09-11 21:00:00","1998-09-13 19:00:00","SaSoil1998","Ts_cen_23","minmaxmanual",2.3966981590865,3.5127112491036,6,"2019-08-07 10:07:19","SL"
"1998-10-08 14:30:00","1998-10-23 00:00:00","SaSoil1998","Ts_cen_23","minmaxmanual",-2.5006207080488,0.37751831357419,6,"2019-08-07 10:07:28","SL"
"1998-10-10 02:30:00","1998-10-13 12:30:00","SaSoil1998","Ts_cen_23","minmaxmanual",1.4347938725377,3.1088135075633,6,"2019-08-07 10:07:36","SL"
"1998-09-04 22:00:00","1998-09-07 01:30:00","SaSoil1998","Ts_cen_32","minmaxmanual",-1.0571123814564,-0.0029581528761873,6,"2019-08-07 10:08:26","SL"
"1998-10-04 09:30:00","1998-10-21 19:30:00","SaSoil1998","Ts_cen_32","minmaxmanual",-1.8446747096844,-0.53103636329982,6,"2019-08-07 10:08:33","SL"
"1998-08-03 08:00:00","1998-10-27 08:00:00","SaSoil1998","Ts_cen_42","minmaxmanual",-2.3869265503109,-0.42475774038005,6,"2019-08-07 10:08:55","SL"
"1998-11-24 09:00:00","1999-01-01 18:30:00","SaSoil1998","Ts_rim_9","minmaxmanual",-38.033495668245,-14.56120175797,6,"2019-08-07 10:09:46","SL"
"1998-10-09 04:30:00","1998-10-09 19:30:00","SaSoil1998","Ts_rim_15","minmaxmanual",-1.6398826200382,-0.96233946853531,6,"2019-08-07 10:10:00","SL"
"1998-10-09 11:00:00","1998-10-11 14:30:00","SaSoil1998","Ts_rim_28","minmaxmanual",-1.2859332359791,-0.14067684278579,6,"2019-08-07 10:10:22","SL"
"1998-09-09 22:00:00","1998-09-11 05:00:00","SaSoil1998","Ts_rim_28","minmaxmanual",2.7429151472188,3.6018574421138,6,"2019-08-07 10:10:25","SL"
"1998-09-11 07:30:00","1998-09-11 20:30:00","SaSoil1998","Ts_rim_37","minmaxmanual",1.7438989318265,2.7902207145325,6,"2019-08-07 10:10:46","SL"
"1998-10-06 18:00:00","1998-10-11 21:30:00","SaSoil1998","Ts_rim_37","minmaxmanual",-3.5122153393597,-0.74254003219666,6,"2019-08-07 10:10:53","SL"
"1998-09-07 17:00:00","1998-10-23 11:00:00","SaSoil1998","Ts_rim_47","minmaxmanual",0.96391845673155,2.5329843692579,6,"2019-08-07 10:11:20","SL"
"1998-08-06 09:30:00","1998-09-10 06:00:00","SaSoil1998","Ts_rim_58","minmaxmanual",-1.9027770194856,-0.61998710625776,6,"2019-08-07 10:11:39","SL"
"1998-10-09 13:00:00","1998-10-12 11:30:00","SaSoil1998","Ts_rim_58","minmaxmanual",0.57210048987319,1.1422293401967,6,"2019-08-07 10:11:43","SL"
"1998-10-06 00:00:00","1999-01-02 05:00:00","SaSoil1998","E2_v_0","minmaxmanual",-2.6643206941209,6.4818445797936,6,"2019-08-07 10:13:42","SL"
