"from","to","dataset","variable","filtername","min","max","flag","flagging_date","flagged_by"
"2010-11-18 02:00:00","2010-12-09 14:30:00","BaSoil2009","cond_sn_v_0","minmaxmanual",0.00077395950902591,0.00097838591828419,6,"2017-08-23 15:17:30","SL"
"2009-12-31 12:00:00","2010-01-15 22:30:00","BaSoil2009","cond_sn_v_0","minmaxmanual",0.00078402341068161,0.0010752610348304,6,"2017-08-23 15:17:23","SL"
"2010-01-20 15:30:00","2010-01-21 10:00:00","BaSoil2009","cond_h_11","minmaxmanual",0.0011842429305311,0.0012390740956661,6,"2017-08-23 14:46:57","SL"
"2010-01-08 06:30:00","2010-01-10 05:30:00","BaSoil2009","cond_h_11","minmaxmanual",0.00092036794831873,0.0010368841742307,6,"2017-08-23 14:46:53","SL"
"2010-01-23 03:30:00","2010-01-27 19:30:00","BaSoil2009","cond_h_1","minmaxmanual",0.00095288035308437,0.0011253178628938,6,"2017-08-23 14:44:31","SL"
"2010-01-16 09:00:00","2010-01-17 13:00:00","BaSoil2009","cond_h_1","minmaxmanual",0.00085304811056309,0.00091960293891061,6,"2017-08-23 14:44:28","SL"
"2010-01-09 18:00:00","2010-01-11 19:30:00","BaSoil2009","cond_h_1","minmaxmanual",0.00075019064857148,0.0008681742079148,6,"2017-08-23 14:44:25","SL"
"2010-01-04 12:00:00","2010-01-06 06:00:00","BaSoil2009","cond_h_1","minmaxmanual",0.00073203933174943,0.00089842640261822,6,"2017-08-23 14:44:21","SL"
"2010-01-03 15:00:00","2010-01-04 09:00:00","BaSoil2009","cond_h_1","minmaxmanual",0.00077439240433421,0.00085002289109275,6,"2017-08-23 14:44:16","SL"
"2010-01-01 00:00:00","2010-12-31 23:30:00","BaMet2009","Ts_203_2","syserror",-40,40,2,"2017-08-23 15:00:00","SL"
"2010-01-01 00:00:00","2010-12-31 23:30:00","BaMet2009","Ts_203_5","syserror",-40,40,2,"2017-08-23 15:00:00","SL"
"2010-01-01 00:00:00","2010-12-31 23:30:00","BaMet2009","Ts_203_23","syserror",-40,40,2,"2017-08-23 15:00:00","SL"
"2010-04-26 00:00:00","2010-04-26 23:30:00","BaMet2009","SwIn","minmaxmanual",-55.458380764035,255.39739063747,6,"2017-08-23 13:47:14","SL"
"2010-04-26 00:00:00","2010-04-26 23:30:00","BaMet2009","SwOut","minmaxmanual",-69.853379217626,305.81693917173,6,"2017-08-23 13:46:44","SL"
"2010-11-19 02:30:00","2010-11-19 19:30:00","BaSoil2009","cond_h_1","minmaxmanual",0.00092398536678565,0.0010495879772735,6,"2017-08-22 17:15:56","IJ"
"2010-11-22 17:00:00","2010-12-01 03:30:00","BaSoil2009","cond_h_1","minmaxmanual",0.00084135207041209,0.001019839990579,6,"2017-08-22 17:15:52","IJ"
"2010-09-25 07:00:00","2010-09-27 12:30:00","BaSoil2009","cond_h_37","minmaxmanual",0.0060355172108421,0.0073629550374211,6,"2017-08-22 17:15:20","IJ"
"2010-09-17 10:00:00","2010-09-22 20:00:00","BaSoil2009","cond_h_37","minmaxmanual",0.0056082958413685,0.0073476971313685,6,"2017-08-22 17:15:14","IJ"
"2010-10-13 15:00:00","2010-10-18 03:00:00","BaSoil2009","cond_h_37","minmaxmanual",0.0056235537474211,0.0062796437076843,6,"2017-08-22 17:15:06","IJ"
"2010-10-02 23:30:00","2010-10-03 19:30:00","BaSoil2009","cond_h_37","minmaxmanual",0.0040977631421579,0.0046165319479474,6,"2017-08-22 17:14:53","IJ"
"2010-09-23 13:00:00","2010-10-02 07:30:00","BaSoil2009","cond_h_37","minmaxmanual",0.0034569310879474,0.004509726605579,6,"2017-08-22 17:14:50","IJ"
