"from","to","dataset","variable","filtername","min","max","flag","flagging_date","flagged_by"
"2002-01-01 00:00:00","2002-12-31 23:00:00","BaMet1998","Ts_203_2","syserror",-40,40,2,"2017-08-23 15:00:00","SL"
"2002-01-01 00:00:00","2002-12-31 23:00:00","BaMet1998","Ts_203_5","syserror",-40,40,2,"2017-08-23 15:00:00","SL"
"2002-01-01 00:00:00","2002-12-31 23:00:00","BaMet1998","Ts_203_23","syserror",-40,40,2,"2017-08-23 15:00:00","SL"
"2002-05-14 00:00:00","2002-05-20 23:00:00","BaMet1998","rad_net","syserror",-1000,1000,6,"2017-08-23 13:23:02","SL"
"2002-12-26 12:00:00","2002-12-26 15:00:00","BaMet1998","Ts_252_2","minmaxmanual",-6.1414312933736,-5.9110058103184,6,"2017-08-21 13:23:02","IJ"
"2002-12-17 09:00:00","2002-12-17 15:30:00","BaMet1998","Ts_252_2","minmaxmanual",-6.3124080058331,-5.6834819814943,6,"2017-08-21 12:58:16","IJ"
"2002-12-10 15:00:00","2002-12-10 19:00:00","BaMet1998","Ts_252_2","minmaxmanual",-6.8112114044467,-6.6810887787214,6,"2017-08-21 12:58:10","IJ"
"2002-12-06 03:00:00","2002-12-06 06:30:00","BaMet1998","Ts_252_2","minmaxmanual",0.12504745018726,0.472041118788,6,"2017-08-21 12:57:58","IJ"
"2002-11-30 11:00:00","2002-12-01 06:00:00","BaMet1998","Ts_252_2","minmaxmanual",-1.4364240585161,-1.1328045984905,6,"2017-08-21 12:57:52","IJ"
"2002-11-30 05:30:00","2002-11-30 09:00:00","BaMet1998","Ts_252_2","minmaxmanual",-0.89424645132744,-0.4605043655765,6,"2017-08-21 12:57:34","IJ"
"2002-11-24 00:00:00","2002-11-24 07:00:00","BaMet1998","Ts_252_2","minmaxmanual",-1.0894303899154,-0.72074961702707,6,"2017-08-21 12:57:30","IJ"
"2002-12-31 06:00:00","2002-12-31 15:00:00","BaMet1998","Ts_252_12","minmaxmanual",-7.8366059298676,-7.5314803839164,6,"2017-08-21 12:56:49","IJ"
"2002-12-29 23:30:00","2002-12-30 03:30:00","BaMet1998","Ts_252_12","minmaxmanual",-7.4007122927945,-6.8994346101604,6,"2017-08-21 12:56:42","IJ"
"2002-12-29 16:30:00","2002-12-29 23:00:00","BaMet1998","Ts_252_12","minmaxmanual",-8.2724995669407,-7.9237846572822,6,"2017-08-21 12:56:37","IJ"
"2002-12-26 08:30:00","2002-12-26 11:00:00","BaMet1998","Ts_252_12","minmaxmanual",-5.6353430626483,-5.4173962441117,6,"2017-08-21 12:56:31","IJ"
"2002-12-25 19:00:00","2002-12-25 23:00:00","BaMet1998","Ts_252_12","minmaxmanual",-6.223799472697,-5.9404686085995,6,"2017-08-21 12:56:26","IJ"
"2002-12-20 17:00:00","2002-12-20 20:30:00","BaMet1998","Ts_252_12","minmaxmanual",-7.5968644294774,-7.3135335653798,6,"2017-08-21 12:56:22","IJ"
"2002-12-12 01:00:00","2002-12-12 04:30:00","BaMet1998","Ts_252_12","minmaxmanual",-2.7856777890922,-2.3061947883118,6,"2017-08-21 12:56:07","IJ"
"2002-12-18 01:30:00","2002-12-18 07:00:00","BaMet1998","Ts_252_12","minmaxmanual",-3.6574650632385,-3.30875015358,6,"2017-08-21 12:55:58","IJ"
"2002-12-08 22:00:00","2002-12-09 03:00:00","BaMet1998","Ts_252_12","minmaxmanual",-0.47544151260466,-0.2574946940681,6,"2017-08-21 12:55:48","IJ"
"2002-12-06 02:30:00","2002-12-06 13:00:00","BaMet1998","Ts_252_12","minmaxmanual",-0.67159364928756,-0.083137239238845,6,"2017-08-21 12:55:44","IJ"
"2002-12-07 05:00:00","2002-12-07 09:30:00","BaMet1998","Ts_252_12","minmaxmanual",0.11301489744406,0.54890853451719,6,"2017-08-21 12:55:40","IJ"
"2002-12-20 01:00:00","2002-12-20 07:00:00","BaMet1998","Ts_252_32","minmaxmanual",-4.9247503177595,-4.8299532843527,6,"2017-08-21 12:54:42","IJ"
"2002-12-28 03:30:00","2002-12-28 06:30:00","BaMet1998","Ts_252_32","minmaxmanual",-5.8591782184844,-5.5747871182638,6,"2017-08-21 12:54:35","IJ"
"2002-12-24 21:00:00","2002-12-25 04:00:00","BaMet1998","Ts_252_32","minmaxmanual",-6.3467058188625,-6.1300268853611,6,"2017-08-21 12:54:30","IJ"
"2002-12-29 10:30:00","2002-12-29 14:00:00","BaMet1998","Ts_252_32","minmaxmanual",-7.2405064195559,-6.9425728859914,6,"2017-08-21 12:54:26","IJ"
"2002-12-16 13:30:00","2002-12-16 16:30:00","BaMet1998","Ts_252_32","minmaxmanual",-2.3148874879801,-2.1659207211979,6,"2017-08-21 12:54:14","IJ"
"2002-12-14 03:00:00","2002-12-15 04:30:00","BaMet1998","Ts_252_32","minmaxmanual",-2.6434540429217,-2.1965537425751,6,"2017-08-21 12:53:59","IJ"
"2002-12-12 22:00:00","2002-12-13 05:30:00","BaMet1998","Ts_252_32","minmaxmanual",-1.7496534422284,-1.61422910879,6,"2017-08-21 12:53:53","IJ"
"2002-12-09 18:30:00","2002-12-10 03:00:00","BaMet1998","Ts_252_32","minmaxmanual",-1.2621258418502,-0.95064987494196,6,"2017-08-21 12:53:48","IJ"
"2002-12-09 20:30:00","2002-12-09 22:30:00","BaMet1998","Ts_252_32","minmaxmanual",-0.77459824147206,-0.55791930797065,6,"2017-08-21 12:53:43","IJ"
"2002-12-08 21:30:00","2002-12-09 03:00:00","BaMet1998","Ts_252_32","minmaxmanual",-0.50374957459529,-0.31415550778156,6,"2017-08-21 12:53:39","IJ"
"2002-12-08 00:00:00","2002-12-08 06:30:00","BaMet1998","Ts_252_32","minmaxmanual",-0.99127717497347,-0.70688607475287,6,"2017-08-21 12:53:34","IJ"
"2002-12-06 07:30:00","2002-12-07 16:00:00","BaMet1998","Ts_252_32","minmaxmanual",-1.0183620416611,-0.82876797484741,6,"2017-08-21 12:53:30","IJ"
"2002-12-05 22:30:00","2002-12-06 02:00:00","BaMet1998","Ts_252_32","minmaxmanual",-1.2079561084749,-0.92356500825428,6,"2017-08-21 12:53:24","IJ"
"2002-12-03 20:30:00","2002-12-04 03:30:00","BaMet1998","Ts_252_32","minmaxmanual",-1.5465169420708,-1.3298380085694,6,"2017-08-21 12:53:20","IJ"
"2002-11-29 17:00:00","2002-11-29 20:00:00","BaMet1998","Ts_252_32","minmaxmanual",-1.3298380085694,-1.0725317750365,6,"2017-08-21 12:53:15","IJ"
"2002-11-29 22:00:00","2002-11-30 02:30:00","BaMet1998","Ts_252_32","minmaxmanual",-1.7361110088846,-1.451719908664,6,"2017-08-21 12:53:09","IJ"
"2002-11-28 02:00:00","2002-11-28 07:30:00","BaMet1998","Ts_252_32","minmaxmanual",-1.4246350419763,-1.2350409751626,6,"2017-08-21 12:53:04","IJ"
"2002-11-27 12:00:00","2002-11-27 18:30:00","BaMet1998","Ts_252_32","minmaxmanual",-1.3433804419133,-1.0589893416927,6,"2017-08-21 12:52:58","IJ"
"2002-11-18 00:00:00","2002-11-18 05:00:00","BaMet1998","Ts_252_32","minmaxmanual",-3.0497270432369,-2.8059632430478,6,"2017-08-21 12:52:53","IJ"
"2002-10-20 05:00:00","2002-10-20 09:00:00","BaMet1998","Ts_252_32","minmaxmanual",-2.7689769813364,-2.6200102145542,6,"2017-08-21 12:52:30","IJ"
"2002-10-17 10:30:00","2002-10-17 15:00:00","BaMet1998","Ts_252_32","minmaxmanual",-1.5366155470472,-1.3470214802334,6,"2017-08-21 12:52:26","IJ"
"2002-10-15 12:00:00","2002-10-15 18:30:00","BaMet1998","Ts_252_32","minmaxmanual",-0.35842384613324,-0.12820247928799,6,"2017-08-21 12:52:22","IJ"
"2002-10-09 13:00:00","2002-10-09 18:30:00","BaMet1998","Ts_252_32","minmaxmanual",-0.25008437938254,-0.046947879224962,6,"2017-08-21 12:52:18","IJ"
"2002-12-30 01:30:00","2002-12-30 10:00:00","BaMet1998","Ts_252_62","minmaxmanual",-5.7646382699874,-5.5230641610467,6,"2017-08-21 12:51:53","IJ"
"2002-12-28 00:00:00","2002-12-28 09:00:00","BaMet1998","Ts_252_62","minmaxmanual",-4.9663933882703,-4.7878386120967,6,"2017-08-21 12:51:48","IJ"
"2002-12-27 03:00:00","2002-12-27 09:30:00","BaMet1998","Ts_252_62","minmaxmanual",-4.840354722736,-4.6617999465625,6,"2017-08-21 12:51:45","IJ"
"2002-12-26 13:00:00","2002-12-27 04:30:00","BaMet1998","Ts_252_62","minmaxmanual",-5.2394771635946,-5.0084062767817,6,"2017-08-21 12:51:42","IJ"
"2002-12-25 23:00:00","2002-12-26 08:30:00","BaMet1998","Ts_252_62","minmaxmanual",-4.9558901661424,-4.766832167841,6,"2017-08-21 12:51:37","IJ"
"2002-12-24 20:30:00","2002-12-25 07:00:00","BaMet1998","Ts_252_62","minmaxmanual",-5.134444942316,-4.8928708333753,6,"2017-08-21 12:51:30","IJ"
"2002-12-20 06:00:00","2002-12-20 09:30:00","BaMet1998","Ts_252_62","minmaxmanual",-3.5169487346262,-3.4014132912197,6,"2017-08-21 12:51:24","IJ"
"2002-12-20 16:30:00","2002-12-20 21:30:00","BaMet1998","Ts_252_62","minmaxmanual",-3.7585228435668,-3.674497066544,6,"2017-08-21 12:51:19","IJ"
"2002-12-20 18:30:00","2002-12-21 00:00:00","BaMet1998","Ts_252_62","minmaxmanual",-3.5694648452654,-3.2963810699412,6,"2017-08-21 12:51:15","IJ"
"2002-12-10 20:00:00","2002-12-11 09:30:00","BaMet1998","Ts_252_62","minmaxmanual",-1.0421339673255,-0.85307596902414,6,"2017-08-21 12:51:04","IJ"
"2002-12-08 12:00:00","2002-12-08 17:00:00","BaMet1998","Ts_252_62","minmaxmanual",-1.0526371894534,-0.92659852391913,6,"2017-08-21 12:50:59","IJ"
"2002-12-06 15:00:00","2002-12-06 21:30:00","BaMet1998","Ts_252_62","minmaxmanual",-1.5147789630791,-1.3677338532891,6,"2017-08-21 12:50:55","IJ"
