"from","to","dataset","variable","filtername","min","max","flag","flagging_date","flagged_by"
"2018-07-23 15:00:00","2018-08-02 05:00:00","TVCSoil2016","vwc_v_0","minmaxmanual","0.30618936372786","0.35809071992812","6","2019-11-20 15:33:15","SL"
"2018-07-27 11:00:00","2018-08-06 06:30:00","TVCSoil2016","vwc_v_0","minmaxmanual","0.083446043368422","0.13318484306034","6","2019-11-20 15:33:20","SL"
"2018-03-26 16:30:00","2018-05-03 06:30:00","TVCSoil2016","vwc_b_v_0","minmaxmanual","0.026895461445956","0.62672720246778","6","2019-11-20 15:35:36","SL"
"2018-09-20 04:00:00","2018-09-23 06:00:00","TVCSoil2016","E2_b_v_0","minmaxmanual","7.6701273742747","8.7200184313805","6","2020-04-09 09:50:09","NB"
"2018-09-25 09:00:00","2018-09-26 12:00:00","TVCSoil2016","E2_b_v_0","minmaxmanual","6.9352036343007","7.7751164799853","6","2020-04-09 09:50:15","NB"
"2018-04-05 15:00:00","2018-04-11 18:30:00","TVCSoil2016","vwc_b_v_0","minmaxmanual","0.016882195889089","0.027222320659307","6","2020-04-09 10:27:47","NB"
"2018-09-20 02:30:00","2018-09-26 16:30:00","TVCSoil2016","vwc_b_v_0","minmaxmanual","0.14028126109576","0.16677117834352","6","2020-04-09 10:28:15","NB"
"2018-09-25 02:30:00","2018-09-27 00:30:00","TVCSoil2016","vwc_b_v_0","minmaxmanual","0.12201235264904","0.1411947065181","6","2020-04-09 10:28:22","NB"
"2018-07-27 23:00:00","2018-08-01 16:00:00","TVCSoil2016","cond_v_0","minmaxmanual","-0.00016667838843245","0.0023760447867541","6","2020-04-09 10:47:46","NB"
"2018-04-02 00:00:00","2018-05-15 18:00:00","TVCSoil2016","cond_b_v_0","minmaxmanual","-0.00031266644124437","0.00034008979621699","6","2020-04-09 10:50:47","NB"
"2018-04-06 15:00:00","2018-04-27 16:30:00","TVCSoil2016","cond_b_v_0","minmaxmanual","0.00091605118221231","0.0012846664692493","6","2020-04-09 10:51:03","NB"
"2018-05-02 22:00:00","2018-05-07 19:30:00","TVCSoil2016","cond_b_v_0","minmaxmanual","0.00093402216903005","0.0023009705251256","6","2020-04-09 10:51:18","NB"
"2018-01-01 00:00:00","2018-12-31 23:30:00","TVCHole12015","Ts_117","minmaxmanual","-100","100","2","2021-06-14 9:50:00","SL (sensor corrupt)"
"2018-04-12 06:00:00","2018-08-05 20:30:00","TVCSoil2016","vwc_a_v_0","minmaxmanual","0.033305241113736","0.091491719320409","6","2021-12-07 14:09:07","IG"
"2018-07-28 07:30:00","2018-07-29 19:30:00","TVCSoil2016","vwc_v_0","minmaxmanual","0.16117428099615","0.20192768310141","6","2021-12-07 14:10:26","IG"
"2018-07-26 20:00:00","2018-07-30 00:00:00","TVCSoil2016","vwc_v_0","minmaxmanual","0.2615668081335","0.29238035606675","6","2021-12-07 14:10:34","IG"
"2018-12-09 13:00:00","2018-12-10 14:00:00","TVCSoil2016","cond_h_5","minmaxmanual","0.00094046433715842","0.0010653989398817","6","2021-12-07 14:21:40","IG"
"2018-12-13 03:30:00","2018-12-26 16:00:00","TVCSoil2016","cond_h_5","minmaxmanual","0.0012429375858568","0.001394174210206","6","2021-12-07 14:21:50","IG"
"2018-11-14 08:00:00","2018-11-21 13:00:00","TVCSoil2016","cond_h_5","minmaxmanual","0.00082210523984166","0.001137729499353","6","2021-12-07 14:22:01","IG"
"2017-12-28 17:00:00","2018-01-12 14:00:00","TVCSoil2016","cond_h_10","minmaxmanual","0.001415051147877","0.0018765898655266","6","2021-12-07 14:24:21","IG"
"2018-09-18 11:30:00","2018-09-20 09:30:00","TVCSoil2016","cond_v_0","minmaxmanual","0.0022353789539766","0.0023820330849329","6","2021-12-07 14:29:48","IG"
"2018-08-28 01:00:00","2018-08-30 05:00:00","TVCSoil2016","cond_v_0","minmaxmanual","0.0021306260032935","0.0023296566095914","6","2021-12-07 14:29:57","IG"
"2018-09-14 11:00:00","2018-09-17 05:30:00","TVCSoil2016","cond_v_0","minmaxmanual","0.0019001695117908","0.0022039530687717","6","2021-12-07 14:30:02","IG"
"2018-07-23 03:30:00","2018-08-07 05:00:00","TVCSoil2016","cond_a_v_0","minmaxmanual","0.00040882985324288","0.00053567134899583","6","2021-12-07 14:31:14","IG"
"2018-05-04 01:30:00","2018-05-08 12:30:00","TVCSoil2016","cond_b_v_0","minmaxmanual","0.00034496364683092","0.00066464863630538","6","2021-12-07 14:34:11","IG"
"2018-05-14 00:00:00","2018-05-23 16:00:00","TVCSoil2016","cond_sn_v_0","minmaxmanual","0.0013634454636514","0.0015268774600519","6","2021-12-07 14:35:34","IG"
"2018-07-01 21:30:00","2018-07-07 22:00:00","TVCSoil2016","cond_sn_v_0","minmaxmanual","0.0022555117773375","0.002418943773738","6","2021-12-07 14:35:37","IG"
