"position","date_freez","row_nr_freez","theta_tot","theta_tot_prior"
"E2_center_8",2004-09-26 20:00:00,6645,0.935277560478985,0.933724727227477
"E2_center_13",2004-09-27 03:00:00,6652,0.935223162822699,0.935823620067223
"E2_center_23",2004-09-27 05:00:00,6654,0.732902492778233,0.707002811604733
"E2_center_33",2004-10-24 02:00:00,7299,0.677237115167276,0.766501917118489
"E2_center_43",2004-09-12 11:00:00,6300,0.775107725395405,0.775107725395405
"E2_slope_5",2004-09-23 08:00:00,6561,0.24115064257558,0.197509420787482
"E2_slope_14",2004-09-22 12:00:00,6541,0.93440369197958,0.369488891259298
"E2_slope_23",2004-09-12 11:00:00,6300,0.678474261769663,0.678474261769663
"E2_slope_33",2004-09-12 11:00:00,6300,0.577681427793911,0.577681427793911
"E2_slope_43",2004-09-12 11:00:00,6300,0.77,0.77
"E2_rim_5",2004-09-25 01:00:00,6602,0.322946912255683,0.269755650715394
"E2_rim_12",2004-09-25 08:00:00,6609,0.490643656402194,0.485544794992384
"E2_rim_15",2004-09-25 11:00:00,6612,0.575070988271068,0.573630019203834
"E2_rim_22",2004-09-25 15:00:00,6616,0.592483102796414,0.579379182711085
"E2_rim_26",2004-09-25 14:00:00,6615,0.670902483906814,0.657878332049574
"E2_rim_34",2004-09-25 11:00:00,6612,0.522742338702873,0.533703486723271
"E2_rim_37",2004-09-24 22:00:00,6599,0.564551035299031,0.583901403763659
"E2_rim_50",2004-09-17 03:00:00,6412,0.280778727836002,0.44473553600898
"E2_rim_60",2004-09-12 11:00:00,6300,0.516897681963401,0.516897681963401
"E2_rim_70",2004-09-12 11:00:00,6300,0.77,0.77
