"position","date_freez","row_nr_freez","theta_tot","theta_tot_prior"
"E2_80_1",2009-09-13 11:00:00,6300,0.208884678243381,0.208884678243381
"E2_90_16",2009-09-19 20:00:00,6453,0.363807835390506,0.368835294834749
"E2_90_32",2009-10-08 01:00:00,6890,0.291866830191207,0.276517306987613
"E2_85_39",2009-09-21 22:00:00,6503,0.318668146235592,0.319949504029148
"E2_90_66",2009-09-24 07:00:00,6560,0.360689713963818,0.364810459626622
"E2_90_90",2009-11-17 02:00:00,7851,0.234205838237509,0.220215835449048
"E2_95_99",2009-10-26 18:00:00,7339,0.15407794561078,0.168707480187073
"E2_95_113",2009-10-16 09:00:00,7090,0.178783431587177,0.175455778432956
"E2_95_120_v",2009-09-22 07:00:00,6512,0.224543452465123,0.227626351258862
"E2_114_6",2009-09-25 07:00:00,6584,0.14888273083489,0.0366838299442815
"E2_115_22",2009-09-19 15:00:00,6448,0.334436012789469,0.3420758155406
"E2_110_59",2009-09-23 10:00:00,6539,0.361772212588242,0.362115794171664
"E2_140_6",2009-09-14 09:00:00,6322,0.304875853272072,0.325835343120203
"E2_140_23",2009-12-02 23:00:00,8232,0.118771265868246,0.139102957774086
"E2_140_39",2009-09-20 09:00:00,6466,0.330530326458221,0.332060902786475
"E2_140_62",2009-09-26 11:00:00,6612,0.345268299763524,0.344085282451191
"E2_146_76",2009-10-31 02:00:00,7443,0.299495093629683,0.317513281964513
"E2_140_98",2009-09-21 20:00:00,6501,0.330864083694095,0.340799861792392
"E2_135_112",2009-12-02 23:00:00,8232,0.135624953525002,0.136782867391663
"E2_135_127_v",2009-09-22 17:00:00,6522,0.222250958953507,0.233165911753223
"E2_174_8",2009-09-18 08:00:00,6417,0.280992972648433,0.309324694481579
"E2_172_20",2010-01-07 23:00:00,9096,0.084963327370018,0.0992394887178782
"E2_180_54",2009-12-02 23:00:00,8232,0.226418614283894,0.258993038258934
"E2_204_5",2009-09-28 05:00:00,6654,0.278898229880813,0.370787729909322
"E2_200_13",2009-09-13 11:00:00,6300,0.05,0.05
"E2_200_31",2009-12-02 23:00:00,8232,0.156020843001658,0.174913838837553
"E2_205_51",2009-10-13 16:00:00,7025,0.354205099091359,0.359498430885446
"E2_200_61",2009-09-23 23:00:00,6552,0.394002660394606,0.392878615895492
"E2_200_90",2009-12-02 23:00:00,8232,0.156790577109499,0.1473884628061
"E2_200_114",2009-09-22 19:00:00,6524,0.223653304309079,0.230020572236372
"E2_200_121_v",2010-01-07 23:00:00,9096,0.146192013697545,0.152675230094645
