"position","date_freez","row_nr_freez","theta_tot","theta_tot_prior"
"E2_center_8",2016-09-24 20:00:00,6597,0.951656265098943,0.94428088633932
"E2_center_13",2016-09-23 18:00:00,6571,0.951727340057099,0.939740179168743
"E2_center_23",2016-09-22 07:00:00,6536,0.780848495403739,0.781587946831577
"E2_center_33",2016-09-13 23:00:00,6336,1.06787756242573,0.876987832434825
"E2_center_43",2016-09-12 11:00:00,6300,0.807423884569015,0.807423884569015
"E2_slope_5",2016-09-24 04:00:00,6581,0.241726146635125,0.295783801191344
"E2_slope_14",2016-09-20 06:00:00,6487,0.427007932313052,0.53815018405172
"E2_slope_23",2016-09-12 11:00:00,6300,0.668943817004102,0.668943817004102
"E2_slope_33",2016-09-12 11:00:00,6300,0.597408193600683,0.597408193600683
"E2_slope_43",2016-09-12 11:00:00,6300,0.624334906298034,0.624334906298034
"E2_rim_5",2016-10-10 09:00:00,6970,0.295424883201876,0.332200365081647
"E2_rim_12",2016-09-23 21:00:00,6574,0.425810935451849,0.463113923468455
"E2_rim_15",2016-09-25 00:00:00,6601,0.560966985464523,0.585390002210964
"E2_rim_22",2016-09-23 22:00:00,6575,0.603002881403714,0.616008042823466
"E2_rim_26",2016-09-23 17:00:00,6570,0.712654291308911,0.710500068564393
"E2_rim_34",2016-09-22 03:00:00,6532,0.56028177286164,0.553818517544712
"E2_rim_37",2016-09-18 17:00:00,6450,0.596112949202781,0.571167521925528
"E2_rim_50",2016-09-12 11:00:00,6300,0.463134583858367,0.463134583858367
"E2_rim_60",2016-09-12 11:00:00,6300,0.49197936522153,0.49197936522153
"E2_rim_70",2016-09-12 11:00:00,6300,0.287859254029921,0.287859254029921
