"position","date_freez","row_nr_freez","theta_tot","theta_tot_prior"
"E2_center_8",2015-09-24 20:00:00,6573,0.94428088633932,0.93710111663012
"E2_center_13",2015-09-23 13:00:00,6542,0.939740179168743,0.948286448846278
"E2_center_23",2015-09-24 19:00:00,6572,0.781587946831577,0.7604970578277
"E2_center_33",2015-09-23 15:00:00,6544,0.876987832434825,0.857844722180374
"E2_center_43",2015-09-22 18:00:00,6523,0.807423884569015,0.807445421167436
"E2_slope_5",2015-09-23 23:00:00,6552,0.295783801191344,0.223896269798546
"E2_slope_14",2015-09-20 12:00:00,6469,0.53815018405172,0.35381087699198
"E2_slope_23",2015-09-20 06:00:00,6463,0.668943817004102,0.663772654865372
"E2_slope_33",2015-09-13 11:00:00,6300,0.597408193600683,0.597408193600683
"E2_slope_43",2015-09-13 11:00:00,6300,0.624334906298034,0.624334906298034
"E2_rim_5",2015-10-15 21:00:00,7078,0.332200365081647,0.316675916843734
"E2_rim_12",2015-09-23 16:00:00,6545,0.463113923468455,0.434180291629723
"E2_rim_15",2015-09-25 01:00:00,6578,0.585390002210964,0.565203928838446
"E2_rim_22",2015-09-23 19:00:00,6548,0.616008042823466,0.602943550780911
"E2_rim_26",2015-09-23 14:00:00,6543,0.710500068564393,0.696203642557437
"E2_rim_34",2015-09-23 01:00:00,6530,0.553818517544712,0.53787793507756
"E2_rim_37",2015-09-21 16:00:00,6497,0.571167521925528,0.605913892284466
"E2_rim_50",2015-09-22 19:00:00,6524,0.463134583858367,0.544324216237366
"E2_rim_60",2015-09-13 11:00:00,6300,0.49197936522153,0.49197936522153
"E2_rim_70",2015-09-13 11:00:00,6300,0.287859254029921,0.287859254029921
