"position","date_freez","row_nr_freez","theta_tot","theta_tot_prior"
"E2_center_8",2020-09-12 11:00:00,6300,0.924170110380397,0.924170110380397
"E2_center_13",2020-09-12 11:00:00,6300,0.929641017610943,0.929641017610943
"E2_center_23",2020-09-12 11:00:00,6300,0.757928691009851,0.757928691009851
"E2_center_33",2020-09-12 11:00:00,6300,0.858080418591967,0.858080418591967
"E2_center_43",2020-09-12 11:00:00,6300,0.777101622923572,0.777101622923572
"E2_slope_5",2020-09-12 11:00:00,6300,0.210599338930075,0.210599338930075
"E2_slope_14",2020-09-12 11:00:00,6300,0.333801736794633,0.333801736794633
"E2_slope_23",2020-09-12 11:00:00,6300,0.585866201795866,0.585866201795866
"E2_slope_33",2020-09-12 11:00:00,6300,0.5776,0.5776
"E2_slope_43",2020-09-12 11:00:00,6300,0.77,0.77
"E2_rim_5",2020-09-12 11:00:00,6300,0.30806670510944,0.30806670510944
"E2_rim_12",2020-09-12 11:00:00,6300,0.401248485948737,0.401248485948737
"E2_rim_15",2020-09-12 11:00:00,6300,0.556652525798339,0.556652525798339
"E2_rim_22",2020-09-12 11:00:00,6300,0.59007344659133,0.59007344659133
"E2_rim_26",2020-09-12 11:00:00,6300,0.695159016029234,0.695159016029234
"E2_rim_34",2020-09-12 11:00:00,6300,0.56473495158853,0.56473495158853
"E2_rim_37",2020-09-12 11:00:00,6300,0.601567824774388,0.601567824774388
"E2_rim_50",2020-09-12 11:00:00,6300,0.545601030012568,0.545601030012568
"E2_rim_60",2020-09-12 11:00:00,6300,0.5168,0.5168
"E2_rim_70",2020-09-12 11:00:00,6300,0.77,0.77
