"position","date_freez","row_nr_freez","theta_tot","theta_tot_prior"
"E2_center_8",2007-10-02 14:00:00,6759,0.938423781705047,0.938799865515793
"E2_center_13",2007-10-03 03:00:00,6772,0.942821743684319,0.94227827481027
"E2_center_23",2007-11-13 02:00:00,7755,0.731243774603815,0.722536860264798
"E2_center_33",2007-09-30 15:00:00,6712,0.785338551635686,0.819139117616726
"E2_center_43",2007-09-27 02:00:00,6627,0.802024814320935,0.775107725395405
"E2_slope_5",2007-10-10 00:00:00,6937,0.219095175458716,0.350595665282136
"E2_slope_14",2007-10-02 02:00:00,6747,0.483223777568419,0.952500038891057
"E2_slope_23",2007-10-01 01:00:00,6722,0.745347560533837,0.416542949901465
"E2_slope_33",2007-09-27 02:00:00,6627,0.665897921641518,0.577681427793911
"E2_slope_43",2007-09-13 11:00:00,6300,0.77,0.77
"E2_rim_5",2007-10-04 22:00:00,6815,0.352629557744466,0.370830675950222
"E2_rim_12",2007-10-03 04:00:00,6773,0.499102078820658,0.535744800367516
"E2_rim_15",2007-10-03 12:00:00,6781,0.574776207421579,0.574362006724491
"E2_rim_22",2007-10-03 13:00:00,6782,0.569961738082068,0.570683679975425
"E2_rim_26",2007-10-03 23:00:00,6792,0.684567449755752,0.683120997793798
"E2_rim_34",2007-10-03 19:00:00,6788,0.545309547415461,0.550420423648222
"E2_rim_37",2007-10-03 13:00:00,6782,0.543742526801613,0.556707983298035
"E2_rim_50",2007-09-29 23:00:00,6696,0.521641833412541,0.503882954645837
"E2_rim_60",2007-10-02 12:00:00,6757,0.475876118319589,0.487345084660683
"E2_rim_70",2007-09-24 00:00:00,6553,0.505581960015102,0.77
