"position","date_freez","row_nr_freez","theta_tot","theta_tot_prior"
"E2_center_8",2014-09-25 14:00:00,6591,0.93710111663012,0.936247551437963
"E2_center_13",2014-09-24 00:00:00,6553,0.948286448846278,0.957942646952697
"E2_center_23",2014-09-25 04:00:00,6581,0.7604970578277,0.755004713233295
"E2_center_33",2014-09-23 14:00:00,6543,0.857844722180374,0.85689866047836
"E2_center_43",2014-09-19 05:00:00,6438,0.807445421167436,0.802606074910361
"E2_slope_5",2014-10-05 04:00:00,6821,0.223896269798546,0.225915137005916
"E2_slope_14",2014-09-22 19:00:00,6524,0.35381087699198,0.357565104448632
"E2_slope_23",2014-09-21 22:00:00,6503,0.663772654865372,0.56246546305853
"E2_slope_33",2014-09-13 07:00:00,6296,0.597408193600683,0.640192909976996
"E2_slope_43",2014-09-13 11:00:00,6300,0.624334906298034,0.624334906298034
"E2_rim_5",2014-10-09 22:00:00,6935,0.316675916843734,0.312551400237369
"E2_rim_12",2014-09-24 15:00:00,6568,0.434180291629723,0.44266261012059
"E2_rim_15",2014-09-26 06:00:00,6607,0.565203928838446,0.578134962684208
"E2_rim_22",2014-09-24 23:00:00,6576,0.602943550780911,0.60657082023722
"E2_rim_26",2014-09-24 21:00:00,6574,0.696203642557437,0.697458563432511
"E2_rim_34",2014-09-24 12:00:00,6565,0.53787793507756,0.542570158412809
"E2_rim_37",2014-08-16 21:00:00,5638,0.605913892284466,0.610587484567952
"E2_rim_50",2014-09-26 09:00:00,6610,0.544324216237366,0.502096479864825
"E2_rim_60",2014-09-19 18:00:00,6451,0.49197936522153,0.475859439636918
"E2_rim_70",2014-09-20 21:00:00,6478,0.287859254029921,0.494408415635879
