"position","date_freez","row_nr_freez","theta_tot","theta_tot_prior"
"E2_center_8",2013-09-21 07:00:00,6488,0.936247551437963,0.914510870113641
"E2_center_13",2013-09-19 22:00:00,6455,0.957942646952697,0.930376605613398
"E2_center_23",2013-09-20 13:00:00,6470,0.755004713233295,0.762617316601377
"E2_center_33",2013-09-17 07:00:00,6392,0.85689866047836,0.85475146639651
"E2_center_43",2013-09-13 11:00:00,6300,0.802606074910361,0.802606074910361
"E2_slope_5",2013-10-02 20:00:00,6765,0.225915137005916,0.223668062038495
"E2_slope_14",2013-09-15 14:00:00,6351,0.357565104448632,0.347107077816147
"E2_slope_23",2013-09-12 07:00:00,6272,0.56246546305853,0.578023551111668
"E2_slope_33",2013-09-13 11:00:00,6300,0.640192909976996,0.640192909976996
"E2_slope_43",2013-09-13 11:00:00,6300,0.624334906298034,0.624334906298034
"E2_rim_5",2013-10-14 09:00:00,7042,0.312551400237369,0.328479594374742
"E2_rim_12",2013-09-20 14:00:00,6471,0.44266261012059,0.441046152539381
"E2_rim_15",2013-09-23 10:00:00,6539,0.578134962684208,0.582587512816239
"E2_rim_22",2013-09-20 21:00:00,6478,0.60657082023722,0.606686361596897
"E2_rim_26",2013-09-20 18:00:00,6475,0.697458563432511,0.68940905078615
"E2_rim_34",2013-09-20 09:00:00,6466,0.542570158412809,0.535007758322243
"E2_rim_37",2013-08-18 05:00:00,5670,0.610587484567952,0.561085749921741
"E2_rim_50",2013-09-20 20:00:00,6477,0.502096479864825,0.519792528096638
"E2_rim_60",2013-09-13 11:00:00,6300,0.475859439636918,0.475859439636918
"E2_rim_70",2013-09-13 11:00:00,6300,0.494408415635879,0.494408415635879
