"position","date_freez","row_nr_freez","theta_tot","theta_tot_prior"
"E2_center_8",2011-09-22 20:00:00,6525,0.94005884265626,0.737712534437488
"E2_center_13",2011-09-21 01:00:00,6482,0.924978239625998,0.948502564036475
"E2_center_23",2011-09-22 06:00:00,6511,0.747407696690553,0.765582238024853
"E2_center_33",2011-09-20 16:00:00,6473,0.830856312536072,0.863397082180258
"E2_center_43",2011-09-20 00:00:00,6457,0.798984319682794,0.808447934618983
"E2_slope_5",2011-10-11 01:00:00,6962,0.272242335809192,0.227132140646765
"E2_slope_14",2011-09-19 05:00:00,6438,0.422857498745357,0.353754271992152
"E2_slope_23",2011-09-19 02:00:00,6435,0.728961376142736,0.589838188333964
"E2_slope_33",2011-09-18 07:00:00,6416,0.621916570645071,0.666879264077883
"E2_slope_43",2011-09-16 21:00:00,6382,0.624334906298034,0.646760124695732
"E2_rim_5",2011-10-04 18:00:00,6811,0.361508262381986,0.338013749160854
"E2_rim_12",2011-09-21 16:00:00,6497,0.464244736492594,0.447089269678551
"E2_rim_15",2011-09-24 03:00:00,6556,0.584588150628889,0.57705484390441
"E2_rim_22",2011-09-22 05:00:00,6510,0.604378121584944,0.592138873651473
"E2_rim_26",2011-09-22 07:00:00,6512,0.693872638221744,0.684935726195866
"E2_rim_34",2011-09-22 01:00:00,6506,0.524299977727791,0.512025512203316
"E2_rim_37",2011-09-21 08:00:00,6489,0.567889727659159,0.545482562542385
"E2_rim_50",2011-09-23 20:00:00,6549,0.516146388458629,0.531698332626779
"E2_rim_60",2011-09-20 04:00:00,6461,0.473115893240623,0.465580463111025
"E2_rim_70",2011-09-22 12:00:00,6517,0.50119617658854,0.491749252337105
