"position","date_freez","row_nr_freez","theta_tot","theta_tot_prior"
"E2_center_8",2006-10-04 18:00:00,6811,0.938799865515793,0.938774779658432
"E2_center_13",2006-10-05 05:00:00,6822,0.94227827481027,0.945507461577275
"E2_center_23",2006-11-04 06:00:00,7543,0.722536860264798,0.736929385219577
"E2_center_33",2006-10-02 16:00:00,6761,0.819139117616726,0.837558974834975
"E2_center_43",2006-09-13 11:00:00,6300,0.775107725395405,0.775107725395405
"E2_slope_5",2006-10-12 19:00:00,7004,0.350595665282136,0.255264527948468
"E2_slope_14",2006-09-30 08:00:00,6705,0.952500038891057,0.942742895020237
"E2_slope_23",2006-09-04 11:00:00,6084,0.416542949901465,0.676227687368325
"E2_slope_33",2006-09-13 11:00:00,6300,0.577681427793911,0.577681427793911
"E2_slope_43",2006-09-13 11:00:00,6300,0.77,0.77
"E2_rim_5",2006-10-04 04:00:00,6797,0.370830675950222,0.328396537583061
"E2_rim_12",2006-10-02 22:00:00,6767,0.535744800367516,0.538417583930522
"E2_rim_15",2006-10-03 06:00:00,6775,0.574362006724491,0.572408193010409
"E2_rim_22",2006-10-03 11:00:00,6780,0.570683679975425,0.560615760020995
"E2_rim_26",2006-10-03 09:00:00,6778,0.683120997793798,0.677550818124983
"E2_rim_34",2006-10-03 09:00:00,6778,0.550420423648222,0.52746804354771
"E2_rim_37",2006-10-03 01:00:00,6770,0.556707983298035,0.569326401657336
"E2_rim_50",2006-09-30 13:00:00,6710,0.503882954645837,0.523305611925571
"E2_rim_60",2006-09-03 00:00:00,6049,0.487345084660683,0.481993924966714
"E2_rim_70",2006-09-13 11:00:00,6300,0.77,0.77
