"station","dataset","variable","check1","controller1","check2","controller2"
"Samoylov","SaCalm2002","Dal_03_04",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_03_05",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_03_06",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_03_07",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_03_08",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_03_09",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_03_10",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_03_11",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_03_12",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_03_13",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_03_14",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_03_15",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_04_01",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_04_02",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_04_03",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_04_04",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_04_05",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_04_06",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_04_07",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_04_08",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_04_09",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_04_10",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_04_11",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_04_12",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_04_13",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_04_14",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_04_15",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_05_01",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_05_02",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_05_03",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_05_04",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_05_05",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_05_06",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_05_07",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_05_08",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_05_09",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_05_10",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_05_11",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_05_12",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_05_13",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_05_14",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_05_15",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_06_01",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_06_02",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_06_03",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_06_04",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_06_05",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_06_06",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_06_07",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_06_08",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_06_09",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_06_10",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_06_11",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_06_12",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_06_13",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_06_14",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_06_15",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_07_01",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_07_02",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_07_03",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_07_04",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_07_05",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_07_06",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_07_07",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_07_08",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_07_09",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_07_10",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_07_11",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_07_12",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_07_13",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_07_14",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_07_15",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_08_01",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_08_02",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_08_03",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_08_04",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_08_05",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_08_06",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_08_07",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_08_08",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_08_09",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_08_10",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_08_11",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_08_12",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_08_13",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_08_14",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_08_15",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_09_01",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_09_02",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_09_03",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_09_04",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_09_05",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_09_06",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_09_07",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_09_08",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_09_09",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_09_10",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_09_11",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_09_12",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_09_13",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_09_14",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_09_15",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_10_01",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_10_02",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_10_03",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_10_04",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_10_05",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_10_06",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_10_07",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_10_08",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_10_09",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_10_10",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_10_11",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_10_12",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_10_13",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_10_14",NA,NA,NA,NA
"Samoylov","SaCalm2002","Dal_10_15",NA,NA,NA,NA
