"station","dataset","variable","check1","controller1","check2","controller2"
"Bayelva","BaSoil1998","E2_90_66","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_90_90","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_95_99","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_95_113","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_95_120_v","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_114_6","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_115_22","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_110_59","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_140_6","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_140_23","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_140_39","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_140_62","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_146_76","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_140_98","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_135_112","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_135_127_v","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_174_8","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_172_20","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_180_54","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_204_5","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_200_13","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_200_31","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_205_51","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_200_61","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_200_90","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_200_114","2018-01-01","SL",NA,NA
"Bayelva","BaSoil1998","E2_200_121_v","2018-01-01","SL",NA,NA
